Date,Open,High,Low,Close,Volume,Change
2024-05-17,30150,32800,30150,32800,493,0.02499999999999991
2024-05-20,32900,33850,32000,33000,524,0.0060975609756097615
2024-05-21,33700,34500,33000,34500,2789,0.045454545454545414
2024-05-22,34900,35000,34000,34950,905,0.01304347826086949
2024-05-23,36000,40000,35950,39700,6716,0.1359084406294706
2024-05-24,41050,43500,40300,42150,6185,0.0617128463476071
2024-05-27,43000,45300,39000,40450,5289,-0.04033214709371291
2024-05-28,42000,42000,39950,40700,4084,0.006180469715698411
2024-05-29,46800,46800,39950,41000,1546,0.0073710073710073765
2024-05-30,42000,43000,40000,41950,4664,0.023170731707317094
2024-05-31,42950,43500,41950,42800,4150,0.020262216924910703
2024-06-03,45000,45000,42850,43450,5461,0.015186915887850372
2024-06-04,44700,44950,43150,43900,5173,0.010356731875719172
2024-06-05,43900,44200,41000,44000,3184,0.002277904328018332
2024-06-07,44000,48000,42200,45000,4569,0.022727272727272707
2024-06-10,47500,49750,46800,48000,5714,0.06666666666666665
2024-06-11,51800,52500,47500,48950,4538,0.019791666666666652
2024-06-12,51900,51900,48900,49900,4994,0.019407558733401498
2024-06-13,50800,50900,49100,50000,2259,0.002004008016031955
2024-06-14,50000,50000,48050,50000,2224,0.0
2024-06-17,50200,50500,48500,50200,4458,0.0040000000000000036
2024-06-18,50400,51400,49400,51200,4370,0.019920318725099584
2024-06-19,51900,55000,50200,53400,3488,0.04296875
2024-06-20,50600,53700,48100,51500,9295,-0.035580524344569264
2024-06-21,49000,55000,49000,55000,2693,0.06796116504854366
2024-06-24,45550,52000,33350,34000,16092923,-0.38181818181818183
2024-06-25,36150,44200,36100,44200,5678860,0.30000000000000004
2024-06-26,45400,46950,40250,45250,6481865,0.0237556561085972
2024-06-27,42950,43950,38950,38950,1326413,-0.13922651933701657
2024-06-28,37900,39200,35150,36300,1456700,-0.06803594351732989
2024-07-01,36000,37600,32450,32500,693510,-0.10468319559228645
2024-07-02,33400,37500,30250,34350,2080350,0.056923076923076854
2024-07-03,33450,43750,33050,41950,3060341,0.22125181950509454
2024-07-04,42750,44400,40450,43300,1229667,0.03218116805721105
2024-07-05,48250,52000,43900,43900,3059818,0.01385681293302543
2024-07-08,42950,46850,42250,45700,1292312,0.04100227790432798
2024-07-09,48500,50400,45500,45900,1245327,0.004376367614879584
2024-07-10,47000,59600,46650,55500,5888545,0.20915032679738554
2024-07-11,54100,61800,51000,53700,3445992,-0.032432432432432434
2024-07-12,53000,53200,46700,46700,868959,-0.13035381750465547
2024-07-15,46200,48550,45700,46450,665081,-0.005353319057815886
2024-07-16,45500,46150,39850,40100,768803,-0.13670613562970935
2024-07-17,39950,40600,36300,36900,518049,-0.07980049875311723
2024-07-18,36300,40500,34500,38200,929210,0.035230352303523116
2024-07-19,37400,40750,36150,39500,899698,0.03403141361256545
2024-07-22,38950,39250,35200,35900,530126,-0.09113924050632916
2024-07-23,36600,44200,36150,41500,1887028,0.15598885793871875
2024-07-24,39850,49750,39750,47300,2578530,0.1397590361445784
2024-07-25,46600,48500,43500,46000,822279,-0.02748414376321351
2024-07-26,45300,49500,44600,45100,793046,-0.019565217391304346
2024-07-29,44200,46150,43350,44000,298338,-0.024390243902439046
2024-07-30,47000,49800,45200,46200,1345369,0.050000000000000044
2024-07-31,44900,47400,44600,46650,354634,0.009740259740259827
2024-08-01,47100,48450,45800,46300,323471,-0.007502679528403
2024-08-02,44800,45300,41050,41250,276587,-0.10907127429805619
2024-08-05,39500,40500,34000,36800,269091,-0.10787878787878791
2024-08-06,38250,41250,37900,39300,219540,0.06793478260869557
2024-08-07,40800,44000,40150,42500,317175,0.08142493638676851
2024-08-08,42500,46700,41600,44850,618232,0.055294117647058716
2024-08-09,46100,46200,43950,44450,225494,-0.00891861761426982
2024-08-12,45400,47550,45200,47500,458824,0.06861642294713155
2024-08-13,47700,47950,44300,44500,294776,-0.06315789473684208
2024-08-14,45750,50900,45750,48950,1219233,0.10000000000000009
2024-08-16,48950,49000,46750,47500,343560,-0.02962206332992845
2024-08-19,47900,48100,42800,43350,309705,-0.08736842105263154
2024-08-20,43950,45000,43100,43600,216300,0.005767012687427853
2024-08-21,42750,42900,40600,42650,710240,-0.02178899082568808
2024-08-22,43250,44000,41500,42950,218165,0.00703399765533419
2024-08-23,42000,43550,41200,42700,116347,-0.005820721769499437
2024-08-26,44700,46150,42050,42600,448439,-0.0023419203747072626
2024-08-27,42700,44200,41200,43750,228973,0.02699530516431925
2024-08-28,44300,44400,41950,41950,176849,-0.04114285714285715
2024-08-29,42100,43600,41100,41300,217083,-0.015494636471990453
2024-08-30,41800,46500,41300,45950,407323,0.11259079903147695
2024-09-02,45500,45900,44150,45300,128064,-0.014145810663764968
2024-09-03,46000,47000,42450,42900,180987,-0.052980132450331174
2024-09-04,40200,42500,40050,42500,129578,-0.009324009324009341
2024-09-05,43050,45900,42250,44300,372785,0.04235294117647048
2024-09-06,45100,47750,44400,44500,478851,0.004514672686230181
2024-09-09,42900,44300,41700,43350,154512,-0.025842696629213457
2024-09-10,43500,45550,43050,43750,133638,0.009227220299884653
2024-09-11,44000,46700,42750,46150,309598,0.05485714285714294
2024-09-12,48100,48700,46250,46500,232213,0.007583965330444142
2024-09-13,45600,46000,44200,44600,158322,-0.04086021505376347
2024-09-19,45200,46800,44250,46450,138909,0.041479820627802644
2024-09-20,46700,49350,46600,47550,267716,0.023681377825618855
2024-09-23,48400,51400,47300,50400,445819,0.05993690851735023
2024-09-24,48700,50500,47800,48650,333133,-0.03472222222222221
2024-09-25,48750,48900,46650,47500,173366,-0.023638232271325776
2024-09-26,48050,51000,47500,50900,359554,0.07157894736842096
2024-09-27,52500,52500,49050,49050,218498,-0.036345776031434185
2024-09-30,49000,49700,47100,47400,113761,-0.033639143730886834
2024-10-02,47200,51300,46200,50400,351847,0.06329113924050622
2024-10-04,49850,50100,47900,48650,180698,-0.03472222222222221
2024-10-07,49000,49550,48550,48650,93565,0.0
2024-10-08,49150,50300,47200,47500,211333,-0.023638232271325776
2024-10-10,48100,49900,47500,49500,146323,0.042105263157894646
2024-10-11,48550,49300,46950,47200,190725,-0.04646464646464643
2024-10-14,47150,48000,45350,47800,105253,0.012711864406779627
2024-10-15,48650,48700,46900,47350,86692,-0.009414225941422605
2024-10-16,46900,46900,45300,45500,116300,-0.03907074973600844
2024-10-17,46000,46200,43200,44100,149283,-0.03076923076923077
2024-10-18,43950,44250,42450,42750,116652,-0.030612244897959218
2024-10-21,42750,44050,42600,42750,100856,0.0
2024-10-22,42400,43100,39600,40200,243740,-0.05964912280701751
2024-10-23,40200,40550,37600,39750,921779,-0.011194029850746245
2024-10-24,41650,42400,40150,40600,523698,0.021383647798742134
2024-10-25,42850,43000,39000,39200,225116,-0.03448275862068961
2024-10-28,39700,39950,38600,39000,118415,-0.005102040816326481
2024-10-29,38900,38900,37250,37700,142840,-0.033333333333333326
2024-10-30,37550,40300,36500,39700,301293,0.05305039787798416
2024-10-31,39700,40500,39050,39700,131818,0.0
2024-11-01,39050,39900,38550,38600,100312,-0.027707808564231717
2024-11-04,39150,41100,38250,40000,143880,0.03626943005181338
2024-11-05,40350,40350,38500,38700,79508,-0.03249999999999997
2024-11-06,38950,39100,35100,36450,261700,-0.05813953488372092
2024-11-07,36000,36100,33500,35150,200985,-0.03566529492455417
2024-11-08,35200,35550,33150,33300,239736,-0.052631578947368474
2024-11-11,33750,35750,33400,35300,164184,0.06006006006006004
2024-11-12,34600,37100,34100,35650,154353,0.009915014164305846
2024-11-13,36100,36500,34050,34700,78092,-0.02664796633941091
2024-11-14,34700,35350,27950,28550,919444,-0.17723342939481268
2024-11-15,28000,28100,24300,25950,469109,-0.09106830122591947
2024-11-18,25950,27950,25200,26900,245280,0.03660886319845846
2024-11-19,26900,26950,25450,25800,136291,-0.040892193308550207
2024-11-20,25800,26750,25100,26350,127637,0.02131782945736438
2024-11-21,26000,26200,24300,24900,182450,-0.05502846299810249
2024-11-22,24900,25250,22850,23400,306419,-0.06024096385542166
2024-11-25,23650,24900,23300,24550,133682,0.04914529914529919
2024-11-26,24600,24950,23450,23500,84355,-0.04276985743380857
2024-11-27,23550,23850,21600,22000,253261,-0.06382978723404253
2024-11-28,22050,22150,21300,22100,129365,0.00454545454545463
2024-11-29,21950,22000,19930,20050,330834,-0.09276018099547512
2024-12-02,20050,20800,19960,19960,192577,-0.0044887780548628076
2024-12-03,19910,21800,19910,21500,200700,0.07715430861723438
2024-12-04,20600,21250,19920,20500,154414,-0.046511627906976716
2024-12-05,20500,23850,20400,21000,925458,0.024390243902439046
2024-12-06,21050,21200,19400,20550,228810,-0.021428571428571463
2024-12-09,19700,20100,18500,18620,209503,-0.09391727493917279
2024-12-10,18840,21100,18840,20850,152840,0.11976369495166495
2024-12-11,20900,21750,20650,21750,135303,0.043165467625899234
2024-12-12,21950,22250,20700,22200,130443,0.020689655172413834
2024-12-13,22200,22200,21400,21900,80478,-0.013513513513513487
2024-12-16,22100,22500,21750,22400,110716,0.022831050228310446
2024-12-17,22600,22600,21450,22250,118225,-0.006696428571428603
2024-12-18,22750,23650,21750,22700,168306,0.020224719101123556
2024-12-19,21800,22900,21000,22400,84716,-0.013215859030836996
2024-12-20,22650,23500,21900,21900,148602,-0.022321428571428603
2024-12-23,22250,22600,21400,22000,91615,0.004566210045662045
2024-12-24,22000,24350,22000,23850,372771,0.084090909090909
2024-12-26,23550,24600,23150,24150,183202,0.012578616352201255
2024-12-27,24200,25100,22950,23000,180121,-0.04761904761904767
2024-12-30,23000,23950,22250,23650,54221,0.02826086956521734
2025-01-02,23850,25200,23650,25200,92340,0.06553911205074003
2025-01-03,26100,29600,25750,29100,597251,0.15476190476190466
2025-01-06,29100,29500,28250,28900,149374,-0.0068728522336769515
2025-01-07,29150,29450,27900,28250,146218,-0.02249134948096887
2025-01-08,29000,29650,28250,28850,201122,0.02123893805309729
2025-01-09,28450,28450,26950,27150,122328,-0.05892547660311953
2025-01-10,27600,30850,26900,28400,448546,0.046040515653775316
2025-01-13,28650,29350,28000,28350,110553,-0.0017605633802817433
2025-01-14,28350,29250,27950,28600,96518,0.008818342151675429
2025-01-15,28400,28800,28100,28600,63160,0.0
2025-01-16,29000,29600,28600,29250,104277,0.022727272727272707
2025-01-17,29400,31750,28700,30900,247034,0.05641025641025643
2025-01-20,31500,32650,31050,31600,172514,0.02265372168284796
2025-01-21,31600,32000,30200,31100,106756,-0.015822784810126556
2025-01-22,31850,31850,30350,30450,84568,-0.020900321543408373
2025-01-23,30700,31300,30150,30250,50197,-0.006568144499178974
2025-01-24,30300,30500,29050,29600,75461,-0.02148760330578514
2025-01-31,29350,29500,27550,27850,121532,-0.0591216216216216
2025-02-03,28050,28300,26650,27750,96798,-0.0035906642728904536
2025-02-04,27850,28400,27200,27350,71876,-0.014414414414414378
2025-02-05,27350,27750,26900,27700,51953,0.01279707495429605
2025-02-06,27700,28800,27400,28400,57330,0.025270758122743597
2025-02-07,28850,28850,26800,26900,125488,-0.052816901408450745
2025-02-10,26500,27150,26100,26900,94543,0.0
2025-02-11,27300,27300,25800,26000,181045,-0.03345724907063197
2025-02-12,26000,29500,25050,26950,370615,0.03653846153846163
2025-02-13,27450,29100,26950,27200,217362,0.00927643784786647
2025-02-14,27200,28300,26500,27000,170662,-0.007352941176470562
2025-02-17,27000,27800,26050,26150,139188,-0.031481481481481444
2025-02-18,26200,27950,25350,27450,279874,0.0497131931166348
2025-02-19,28300,29800,27600,28850,420451,0.051001821493624755
2025-02-20,29250,29500,27700,28150,162746,-0.024263431542461023
2025-02-21,27900,27900,27150,27150,103183,-0.035523978685612745
2025-02-24,28500,28750,26750,27100,313126,-0.0018416206261510082
2025-02-25,26900,28150,26300,26550,147518,-0.020295202952029467
2025-02-26,26700,26750,26100,26500,53820,-0.0018832391713747842
2025-02-27,26450,27750,26400,26750,90263,0.009433962264151052
2025-02-28,26100,26350,24600,24850,157279,-0.07102803738317753
2025-03-04,24600,25250,23700,24550,45215,-0.012072434607645843
2025-03-05,24600,25050,23700,24550,87553,0.0
2025-03-06,24400,24700,22650,23000,149762,-0.06313645621181263
2025-03-07,22500,22700,21550,22300,223598,-0.0304347826086957
2025-03-10,21950,23250,21950,22800,82764,0.022421524663677195
2025-03-11,21900,22600,21000,22250,76464,-0.02412280701754388
2025-03-12,22250,23700,22250,23200,81642,0.04269662921348316
2025-03-13,23400,23900,22800,23150,61539,-0.0021551724137931494
2025-03-14,23500,25200,23350,24700,184441,0.06695464362850978
2025-03-17,24700,25250,24050,24650,59734,-0.002024291497975672
2025-03-18,24300,24500,23350,23650,109880,-0.04056795131845847
2025-03-19,23400,23850,22850,23050,123394,-0.025369978858350906
2025-03-20,23450,23450,22650,22800,80244,-0.010845986984815648
2025-03-21,22850,23050,22150,22400,82543,-0.01754385964912286
2025-03-24,22300,23050,22150,22950,49774,0.024553571428571397
2025-03-25,22950,23300,22750,23000,63245,0.002178649237472685
2025-03-26,22800,23600,22250,23450,52834,0.019565217391304346
2025-03-27,23050,23150,22250,22650,60372,-0.034115138592750505
2025-03-28,22550,22550,21500,21900,61895,-0.0331125827814569
2025-03-31,21050,21350,20000,20350,82734,-0.07077625570776258
2025-04-01,20750,21250,20250,21050,45670,0.03439803439803435
2025-04-02,21200,22050,20800,21550,43080,0.02375296912114022
2025-04-03,21350,23400,21100,22100,201690,0.025522041763341052
2025-04-04,22300,23050,21800,22600,78848,0.02262443438914019
2025-04-07,21500,22000,21050,21050,57589,-0.06858407079646023
2025-04-08,21350,22400,21200,21550,40546,0.02375296912114022
2025-04-09,21000,21800,20350,20550,49624,-0.04640371229698381
2025-04-10,22200,23250,21800,23250,99332,0.13138686131386867
2025-04-11,22800,23200,21950,22850,152991,-0.017204301075268824
2025-04-14,23300,23300,22650,23200,80365,0.015317286652078765
2025-04-15,23300,24450,23050,23550,104314,0.015086206896551824
2025-04-16,24250,25050,23700,24250,126135,0.02972399150743099
2025-04-17,24350,24750,24100,24650,50710,0.016494845360824684
2025-04-18,24800,24800,23750,24150,66016,-0.020283975659229236
2025-04-21,24100,24300,23250,23450,87080,-0.02898550724637683
2025-04-22,23200,23950,23050,23850,38711,0.017057569296375252
2025-04-23,25000,26100,24550,25700,227073,0.07756813417190767
2025-04-24,26350,27250,25650,26400,338772,0.027237354085603016
2025-04-25,27350,27400,26150,26500,154658,0.0037878787878788955
2025-04-28,26950,27150,25950,26450,142875,-0.0018867924528301883
2025-04-29,27050,27050,25900,26450,168271,0.0
2025-04-30,26600,27050,26000,26900,113766,0.017013232514177634
2025-05-02,27000,28050,26350,27400,164137,0.018587360594795488
2025-05-07,27900,28500,27100,27400,143588,0.0
2025-05-08,27450,27700,26850,27400,77618,0.0
2025-05-09,27500,27500,26300,26600,67523,-0.029197080291970767
2025-05-12,26650,26700,24950,25250,144592,-0.050751879699248104
2025-05-13,25450,25500,24750,25050,80620,-0.007920792079207928
2025-05-14,26600,26600,24800,25850,224758,0.031936127744510934
2025-05-15,25300,28000,25000,28000,300292,0.0831721470019342
2025-05-16,28850,28850,27500,27850,208101,-0.005357142857142838
2025-05-19,28700,30150,28200,28950,405764,0.039497307001795434
2025-05-20,30000,30800,29700,30200,276694,0.04317789291882557
2025-05-21,30700,30900,29700,30000,159982,-0.0066225165562914245
2025-05-22,29350,29600,28100,28200,138211,-0.06000000000000005
2025-05-23,28350,28350,25550,26000,268007,-0.07801418439716312
2025-05-26,26050,26450,24600,26150,95181,0.005769230769230749
2025-05-27,26650,27300,26350,26500,160471,0.013384321223709472
2025-05-28,26500,26850,26100,26550,92181,0.0018867924528302993
2025-05-29,26700,27450,26550,26900,58949,0.013182674199623268
2025-05-30,27250,27500,26700,26950,73091,0.0018587360594795044
2025-06-02,26750,26900,25600,26200,137354,-0.0278293135435993
2025-06-04,26700,27350,26450,27100,89818,0.03435114503816794
2025-06-05,27550,27550,26400,26850,151769,-0.009225092250922495
2025-06-09,26850,27000,26000,26400,158833,-0.016759776536312887
2025-06-10,26400,26400,25500,25600,263856,-0.030303030303030276
2025-06-11,26000,26800,25900,26300,188181,0.02734375
2025-06-12,26350,26350,25650,26000,104939,-0.011406844106463865
2025-06-13,26150,26200,24000,24550,190643,-0.05576923076923079
2025-06-16,24300,24800,23800,24500,121617,-0.0020366598778004397
2025-06-17,24700,25100,24150,24400,91218,-0.004081632653061273
2025-06-18,24600,25150,24050,24700,138148,0.012295081967213184
2025-06-19,24700,25550,23650,25300,192830,0.02429149797570851
2025-06-20,25100,25500,24650,25300,138564,0.0
2025-06-23,24650,25350,24100,25250,129485,-0.0019762845849802257
2025-06-24,25750,26150,25350,26100,128387,0.03366336633663369
2025-06-25,26900,26900,25350,26050,88635,-0.0019157088122605526
2025-06-26,26600,26800,25350,25900,93055,-0.0057581573896353655
2025-06-27,26000,26000,25000,25100,58923,-0.030888030888030937
2025-06-30,25100,26000,24950,25650,66610,0.021912350597609542
2025-07-01,25900,25900,24900,25150,78878,-0.01949317738791423
2025-07-02,25100,25800,24800,25600,71986,0.017892644135188762
2025-07-03,25700,25850,25150,25300,54645,-0.01171875
2025-07-04,25400,25450,24400,24450,97310,-0.03359683794466406
2025-07-07,24350,24500,23650,24000,33615,-0.018404907975460127
2025-07-08,23850,24250,23700,24200,32779,0.008333333333333304
2025-07-09,24300,26200,24200,25500,172054,0.05371900826446274
2025-07-10,25700,27400,25350,27150,225075,0.06470588235294117
2025-07-11,27600,28000,26250,27250,190146,0.0036832412523020164
2025-07-14,27800,28050,26900,27350,161973,0.003669724770642091
2025-07-15,28400,28550,26650,26950,132283,-0.014625228519195566
2025-07-16,26800,27400,26400,26800,77363,-0.005565862708719838
2025-07-17,26900,26900,26100,26650,58441,-0.005597014925373123
2025-07-18,26650,27300,26400,26900,61122,0.009380863039399667
2025-07-21,26950,27800,26700,27500,69736,0.02230483271375472
2025-07-22,27250,27750,25700,27250,124959,-0.009090909090909038
2025-07-23,27500,30400,27200,30050,549503,0.10275229357798166
2025-07-24,31150,32550,29800,31550,508971,0.04991680532445919
2025-07-25,30850,31350,30050,30200,229693,-0.0427892234548336
2025-07-28,31700,33150,31100,33000,389747,0.0927152317880795
2025-07-29,32500,34550,31200,34550,314787,0.046969696969696884
2025-07-30,34600,35600,34050,34600,284417,0.0014471780028944004
2025-07-31,34900,35100,33700,34900,139657,0.00867052023121384
2025-08-01,34200,34200,31750,32500,238719,-0.06876790830945556
2025-08-04,31850,32550,31400,32200,182835,-0.009230769230769265
2025-08-05,32700,40450,32700,36050,1535981,0.11956521739130443
2025-08-06,35750,39650,35700,38950,598303,0.08044382801664351
2025-08-07,38900,39100,38200,38250,168033,-0.01797175866495504
2025-08-08,38850,39200,37300,38150,209448,-0.002614379084967311
2025-08-11,38600,40800,38050,38250,327103,0.002621231979030192
2025-08-12,37900,40000,37450,38450,356264,0.005228758169934622
2025-08-13,39100,39900,36000,37450,242878,-0.026007802340702213
2025-08-14,37500,37900,36500,37400,98574,-0.001335113484646211
2025-08-18,36050,36950,34550,35200,357545,-0.05882352941176472
2025-08-19,35800,36300,34950,35150,137181,-0.0014204545454545858
2025-08-20,33800,34400,32550,33650,175083,-0.042674253200568946
2025-08-21,33650,33700,30550,30900,490071,-0.08172362555720658
2025-08-22,30950,31750,30775,31450,130907,0.017799352750809128
2025-08-25,32400,32900,32000,32500,163093,0.03338632750397452
2025-08-26,32700,32950,32250,32450,66531,-0.0015384615384614886
2025-08-27,34300,35900,33250,34250,248865,0.055469953775038494
2025-08-28,34000,34850,33100,33600,67607,-0.01897810218978102
2025-08-29,34250,34950,33350,33650,124529,0.0014880952380953438
2025-09-01,33200,33250,31150,31700,147443,-0.05794947994056465
2025-09-02,31350,32050,31050,31550,96380,-0.004731861198738141
2025-09-03,32300,34200,31900,33750,117819,0.06973058637083995
2025-09-04,37300,37400,34850,35550,267107,0.05333333333333323
2025-09-05,35800,36600,35250,35400,97730,-0.00421940928270037
2025-09-08,34850,35500,34150,35300,72266,-0.0028248587570621764
2025-09-09,35300,35550,33950,34400,91646,-0.025495750708215303
2025-09-10,34100,35400,33600,34500,138126,0.0029069767441860517
2025-09-11,35250,36950,34750,36850,208755,0.06811594202898541
2025-09-12,38700,39000,37050,37950,156191,0.029850746268656803
2025-09-15,38700,39950,37700,39600,184423,0.04347826086956519
2025-09-16,39600,39950,37850,39200,134458,-0.010101010101010055
2025-09-17,39000,39050,37050,37050,96000,-0.05484693877551017
2025-09-18,37100,38000,36900,37200,69136,0.004048582995951344
2025-09-19,37050,38000,36450,37750,86108,0.014784946236559238
2025-09-22,37800,38950,37250,38200,87501,0.01192052980132452
2025-09-23,38800,39500,37350,38500,97326,0.007853403141361293
2025-09-24,38500,38500,36950,37400,76059,-0.02857142857142858
2025-09-25,37300,37400,35000,35150,153737,-0.06016042780748665
2025-09-26,35350,36450,34050,34800,97008,-0.009957325746799417
2025-09-29,36600,36600,35100,36150,89698,0.0387931034482758
2025-09-30,36000,36000,35000,35050,29410,-0.03042876901798064
2025-10-01,35200,35200,34100,34300,64699,-0.021398002853067033
2025-10-02,34350,35650,34200,34650,65716,0.010204081632652962
2025-10-10,35350,35350,32900,33650,117123,-0.028860028860028808
2025-10-13,32650,34500,32600,33900,42081,0.007429420505200568
2025-10-14,34550,38850,34350,38000,334447,0.12094395280235992
2025-10-15,38200,40700,37100,40050,362997,0.05394736842105252
2025-10-16,41500,49000,40450,47250,897480,0.1797752808988764
2025-10-17,46000,51000,45350,49850,602687,0.05502645502645498
2025-10-20,49450,51000,48450,49600,262401,-0.005015045135406182
2025-10-21,49000,50000,47800,47950,164651,-0.03326612903225812
2025-10-22,48400,50300,47850,49900,229322,0.04066736183524511
2025-10-23,49000,49550,45600,45650,385196,-0.08517034068136276
2025-10-24,46350,48200,45050,47100,258388,0.03176341730558607
2025-10-27,48550,48650,45300,46200,198065,-0.019108280254777066
2025-10-28,46700,54200,45500,53000,1210216,0.1471861471861471
2025-10-29,52200,53200,50900,53000,320177,0.0
