Date,Open,High,Low,Close,Volume,Change
2024-06-27,331500,334000,327500,328000,122751,-0.009063444108761365
2024-06-28,327000,331500,322500,326500,152685,-0.004573170731707266
2024-07-01,328000,348500,325500,347000,305328,0.06278713629402755
2024-07-02,353000,362000,341500,343500,352020,-0.010086455331412059
2024-07-03,360000,369500,353000,358000,714015,0.04221251819505101
2024-07-04,364000,367000,355500,359000,226816,0.0027932960893854997
2024-07-05,359000,361500,352000,357500,207422,-0.004178272980501441
2024-07-08,358000,364000,352500,358500,229191,0.002797202797202747
2024-07-09,359000,370000,358000,363000,273777,0.012552301255230214
2024-07-10,363000,367000,360500,362000,172607,-0.0027548209366391463
2024-07-11,364500,375000,357500,375000,516468,0.035911602209944826
2024-07-12,371000,375000,368500,373000,182104,-0.005333333333333301
2024-07-15,373000,373500,357500,358500,245160,-0.03887399463806973
2024-07-16,359000,360000,343000,346500,345755,-0.03347280334728031
2024-07-17,346000,348000,335500,336500,262255,-0.028860028860028808
2024-07-18,333000,342500,331500,335000,197622,-0.004457652303120341
2024-07-19,335000,347500,335000,345500,237970,0.03134328358208949
2024-07-22,343000,343000,328000,328500,268882,-0.04920405209840806
2024-07-23,330500,333500,324000,326000,152694,-0.007610350076103556
2024-07-24,324000,330000,320000,321500,158027,-0.013803680981595123
2024-07-25,315000,342500,313000,332500,464700,0.034214618973561484
2024-07-26,332000,334000,322500,325000,165067,-0.022556390977443663
2024-07-29,323500,333000,321500,329500,95268,0.013846153846153841
2024-07-30,326000,342000,326000,333000,164442,0.01062215477996964
2024-07-31,334000,335000,323000,324000,181873,-0.027027027027026973
2024-08-01,325000,337000,322000,333500,219837,0.029320987654321007
2024-08-02,326000,337500,324000,336000,200803,0.007496251874062887
2024-08-05,332500,340000,311000,322000,408563,-0.04166666666666663
2024-08-06,331500,342000,328000,337000,370935,0.04658385093167694
2024-08-07,332500,338500,322500,324500,290231,-0.0370919881305638
2024-08-08,324500,325500,311000,321000,425356,-0.01078582434514641
2024-08-09,323000,329000,317000,322000,260609,0.0031152647975076775
2024-08-12,321000,330000,321000,328500,144514,0.020186335403726607
2024-08-13,325500,331500,322000,329500,127711,0.003044140030441511
2024-08-14,334000,342000,332000,337000,196856,0.022761760242792084
2024-08-16,343500,344500,335500,336500,151534,-0.0014836795252225476
2024-08-19,336500,336500,328000,329500,126345,-0.0208023774145617
2024-08-20,333000,334000,327000,330000,104179,0.0015174506828528056
2024-08-21,333000,353000,332000,350000,489967,0.06060606060606055
2024-08-22,351500,364000,348500,363000,474976,0.037142857142857144
2024-08-23,359500,366000,357000,359000,232206,-0.011019283746556474
2024-08-26,365500,378000,361500,378000,512014,0.052924791086351064
2024-08-27,378500,383000,371500,376500,341089,-0.003968253968253954
2024-08-28,375000,379000,366500,368500,259901,-0.021248339973439556
2024-08-29,371000,394000,370000,391000,725018,0.06105834464043425
2024-08-30,391000,391500,381500,388000,316463,-0.007672634271099765
2024-09-02,392000,416500,392000,412000,792620,0.061855670103092786
2024-09-03,416500,419000,407000,411000,340713,-0.0024271844660194164
2024-09-04,399000,410000,396500,399500,373803,-0.027980535279805374
2024-09-05,410500,418000,401000,410000,463032,0.026282853566958808
2024-09-06,412000,412500,392500,395000,419682,-0.03658536585365857
2024-09-09,388500,404000,386000,399500,302125,0.0113924050632912
2024-09-10,398500,400000,378000,379500,421418,-0.05006257822277849
2024-09-11,380500,402500,380500,399000,365687,0.05138339920948609
2024-09-12,403500,414000,395000,414000,361481,0.03759398496240607
2024-09-13,413500,414000,399500,399500,302530,-0.035024154589372025
2024-09-19,405000,409500,391000,391500,303860,-0.020025031289111372
2024-09-20,398500,407000,392500,393500,468352,0.005108556832694733
2024-09-23,397000,402500,390500,397000,233849,0.008894536213468918
2024-09-24,401000,413000,401000,413000,447420,0.04030226700251882
2024-09-25,415000,420000,409000,413500,349449,0.001210653753026536
2024-09-26,410500,415500,402500,413500,304509,0.0
2024-09-27,413000,418000,406500,414500,250953,0.002418379685610539
2024-09-30,419500,430000,414500,414500,445787,0.0
2024-10-02,409500,421500,408500,408500,245424,-0.014475271411338975
2024-10-04,403500,406000,396000,403500,255155,-0.012239902080783405
2024-10-07,413500,426000,409000,420000,433698,0.040892193308550207
2024-10-08,416500,444000,412000,436500,803706,0.03928571428571437
2024-10-10,432000,433000,421000,427000,635669,-0.021764032073310458
2024-10-11,426500,428500,408500,411000,441897,-0.0374707259953162
2024-10-14,407500,413500,402500,406000,245480,-0.012165450121654486
2024-10-15,407500,409000,389500,403500,631127,-0.006157635467980316
2024-10-16,415000,415000,404500,404500,495248,0.0024783147459728205
2024-10-17,403000,411000,397000,397000,250437,-0.018541409147095234
2024-10-18,396500,399000,385000,388500,250780,-0.021410579345088165
2024-10-21,389000,393500,387500,389500,135508,0.002574002574002643
2024-10-22,386500,388000,376500,381500,213207,-0.020539152759948665
2024-10-23,381500,405500,381500,403000,332684,0.056356487549148016
2024-10-24,411000,419000,403000,406500,405512,0.008684863523573227
2024-10-25,419000,419000,406500,407000,242245,0.0012300123001229846
2024-10-28,403000,417500,403000,416500,360352,0.023341523341523285
2024-10-29,410000,412500,400500,409000,281126,-0.01800720288115243
2024-10-30,406500,417500,405000,411500,174514,0.006112469437652868
2024-10-31,408000,417000,404500,407500,266013,-0.009720534629404587
2024-11-01,405000,419000,404500,412500,254445,0.012269938650306678
2024-11-04,417000,427000,408000,426000,418485,0.032727272727272716
2024-11-05,422000,425500,416500,420000,177179,-0.014084507042253502
2024-11-06,426500,429000,386000,390500,689223,-0.07023809523809521
2024-11-07,389000,391000,375000,386000,456391,-0.011523687580025643
2024-11-08,394500,408500,394000,398500,379413,0.032383419689119064
2024-11-11,435000,435500,415000,416000,969362,0.04391468005018817
2024-11-12,418000,433500,416000,427000,642992,0.02644230769230771
2024-11-13,421500,425000,411500,412000,349926,-0.03512880562060894
2024-11-14,421500,423000,405000,422000,461180,0.024271844660194164
2024-11-15,403000,403500,371000,371000,1016392,-0.12085308056872035
2024-11-18,375000,385500,375000,383500,365846,0.03369272237196763
2024-11-19,384500,395500,380500,393500,292704,0.026075619295958363
2024-11-20,393500,402500,390000,400500,216309,0.017789072426937835
2024-11-21,399000,406500,394500,400500,209853,0.0
2024-11-22,403500,409500,402000,405000,142194,0.011235955056179803
2024-11-25,410000,425000,408000,419500,446632,0.03580246913580254
2024-11-26,417000,422000,405000,406000,215592,-0.03218116805721094
2024-11-27,408500,414000,399500,400500,174304,-0.013546798029556606
2024-11-28,400000,405500,399000,402500,116484,0.004993757802746579
2024-11-29,400000,402500,380000,381500,280997,-0.05217391304347829
2024-12-02,387000,397500,385000,391500,185989,0.026212319790301475
2024-12-03,393500,401000,385000,397000,241946,0.01404853128991057
2024-12-04,391000,395000,384500,389000,246025,-0.02015113350125941
2024-12-05,389000,395000,382000,382000,170616,-0.01799485861182515
2024-12-06,383000,397000,383000,390500,265117,0.022251308900523625
2024-12-09,385500,397500,379500,387500,254353,-0.007682458386683688
2024-12-10,392000,396000,384500,385000,249658,-0.006451612903225823
2024-12-11,388000,391000,376500,378000,260700,-0.018181818181818188
2024-12-12,383000,404500,374000,404500,586555,0.07010582010582
2024-12-13,396000,400000,389500,400000,330114,-0.011124845488257096
2024-12-16,399000,402500,394500,398000,204346,-0.0050000000000000044
2024-12-17,398500,405000,378500,382500,392455,-0.03894472361809043
2024-12-18,384000,386000,380000,381500,208785,-0.002614379084967311
2024-12-19,373500,380000,368000,372000,247458,-0.02490170380078638
2024-12-20,375000,377000,356000,357500,359300,-0.03897849462365588
2024-12-23,359000,361500,345000,359000,284110,0.00419580419580412
2024-12-24,361500,362000,350000,350000,172107,-0.02506963788300831
2024-12-26,351500,352000,343500,344500,174814,-0.01571428571428568
2024-12-27,341000,350500,340500,348000,200696,0.010159651669085612
2024-12-30,345000,358500,345000,348000,169683,0.0
2025-01-02,348500,352500,342500,346000,139219,-0.005747126436781658
2025-01-03,343000,360500,343000,356000,237676,0.028901734104046284
2025-01-06,358000,365500,353500,361500,205797,0.015449438202247201
2025-01-07,363500,372000,361500,365500,236305,0.011065006915629283
2025-01-08,364500,376000,364000,373500,356433,0.02188782489740082
2025-01-09,371500,373000,348500,358500,694920,-0.04016064257028118
2025-01-10,356000,357500,348000,348500,280639,-0.02789400278940024
2025-01-13,346500,350500,345500,347500,165688,-0.0028694404591105283
2025-01-14,350000,360000,350000,358000,290092,0.030215827338129442
2025-01-15,359000,361000,351500,351500,149879,-0.018156424581005637
2025-01-16,358500,361500,352000,352000,162319,0.0014224751066855834
2025-01-17,352000,355500,350500,350500,151960,-0.0042613636363636465
2025-01-20,352000,372000,351500,370500,402884,0.05706134094151216
2025-01-21,365000,370000,349500,354500,317052,-0.04318488529014841
2025-01-22,356000,363000,355500,360000,158528,0.015514809590973178
2025-01-23,356500,359500,353500,353500,136125,-0.018055555555555602
2025-01-24,355500,357500,348000,353500,126762,0.0
2025-01-31,353500,356500,346500,352000,147908,-0.004243281471004279
2025-02-03,345000,345500,335000,336500,225738,-0.04403409090909094
2025-02-04,340500,343500,332000,333000,196605,-0.010401188707280795
2025-02-05,336000,347000,335000,345000,171086,0.03603603603603611
2025-02-06,344500,350500,338500,342000,129145,-0.008695652173912993
2025-02-07,341500,345000,336000,336000,119390,-0.01754385964912286
2025-02-10,333000,349500,329000,346500,230067,0.03125
2025-02-11,348000,350500,342500,343000,178558,-0.010101010101010055
2025-02-12,343500,347500,338000,338500,165759,-0.013119533527696792
2025-02-13,341500,366500,341000,358000,672554,0.057607090103397374
2025-02-14,355500,359500,352000,353000,162202,-0.013966480446927387
2025-02-17,354500,362000,352500,353500,166506,0.0014164305949009304
2025-02-18,355000,355000,347500,350500,132978,-0.008486562942008447
2025-02-19,353500,370500,353500,366000,332886,0.04422253922967179
2025-02-20,367500,378500,365000,376500,316958,0.028688524590164022
2025-02-21,378500,379000,373500,378500,141193,0.005312084993359889
2025-02-24,377500,386500,375000,385500,237103,0.018494055482166427
2025-02-25,386000,386000,372500,373500,140338,-0.0311284046692607
2025-02-26,369500,376000,368000,374000,143098,0.0013386880856760541
2025-02-27,374000,375000,366500,370500,124821,-0.009358288770053513
2025-02-28,366000,368000,351500,352000,291801,-0.04993252361673417
2025-03-04,351000,351500,332000,332000,361892,-0.05681818181818177
2025-03-05,336000,339000,327500,334000,306239,0.006024096385542244
2025-03-06,337500,343500,331500,334000,251173,0.0
2025-03-07,331000,341000,328000,339000,208637,0.014970059880239583
2025-03-10,339000,352000,336000,349500,273181,0.030973451327433565
2025-03-11,338500,344500,336000,341000,150783,-0.024320457796852657
2025-03-12,344000,349500,341500,348500,189492,0.021994134897360684
2025-03-13,352500,354500,338500,340500,336473,-0.022955523672883782
2025-03-14,339500,340000,325000,326500,448904,-0.04111600587371511
2025-03-17,328000,330500,325000,325000,255211,-0.004594180704441064
2025-03-18,326500,332000,325000,325000,184156,0.0
2025-03-19,326000,333000,325000,330500,251845,0.01692307692307682
2025-03-20,334500,337500,330500,334500,224094,0.012102874432677657
2025-03-21,334000,335000,324000,329000,302913,-0.01644245142002987
2025-03-24,331000,335000,328500,331500,148739,0.0075987841945288626
2025-03-25,336500,342500,334000,335500,179131,0.012066365007541435
2025-03-26,338500,365000,337500,360000,537163,0.07302533532041733
2025-03-27,354500,365000,353000,356500,228114,-0.009722222222222188
2025-03-28,360000,363000,354000,356000,188128,-0.0014025245441795509
2025-03-31,346000,348000,328500,334500,575113,-0.0603932584269663
2025-04-01,337500,337500,325500,328000,413352,-0.019431988041853532
2025-04-02,330000,331000,324000,329000,300758,0.0030487804878047697
2025-04-03,320000,323000,310500,315000,388422,-0.04255319148936165
2025-04-04,311000,331000,310500,329000,363443,0.04444444444444451
2025-04-07,318000,331000,316000,323000,398358,-0.018237082066869248
2025-04-08,331000,333000,315000,318000,394764,-0.015479876160990669
2025-04-09,317000,325000,314000,314000,330125,-0.012578616352201255
2025-04-10,335500,349500,326500,349500,777090,0.11305732484076425
2025-04-11,337000,341500,329000,335500,260102,-0.04005722460658079
2025-04-14,337500,344500,336000,343000,192936,0.02235469448584193
2025-04-15,342500,348500,340500,345000,171756,0.005830903790087438
2025-04-16,350000,353000,341500,343000,155592,-0.005797101449275366
2025-04-17,341500,346500,334500,342500,136846,-0.001457725947521915
2025-04-18,344000,345000,337500,338000,70190,-0.013138686131386912
2025-04-21,337000,340500,332000,332500,78331,-0.016272189349112454
2025-04-22,332000,337000,329000,332000,98130,-0.0015037593984962294
2025-04-23,339000,349500,338500,349000,231174,0.051204819277108404
2025-04-24,349500,350000,339000,341500,167826,-0.021489971346704828
2025-04-25,347500,347500,340000,343500,104822,0.005856515373352744
2025-04-28,349500,349500,343000,346000,132948,0.00727802037845704
2025-04-29,346500,350000,343500,350000,154760,0.011560693641618602
2025-04-30,347500,348500,323000,324500,471209,-0.07285714285714284
2025-05-02,325000,327500,320500,320500,202479,-0.012326656394452962
2025-05-07,322000,324500,319000,322500,217160,0.006240249609984483
2025-05-08,322000,329000,319500,327500,384939,0.015503875968992276
2025-05-09,327500,327500,317500,318000,252119,-0.02900763358778624
2025-05-12,320500,322000,318000,321500,133817,0.011006289308176154
2025-05-13,323500,323500,310500,312000,286158,-0.029548989113530322
2025-05-14,313000,315000,306000,313500,223695,0.004807692307692291
2025-05-15,313500,321000,306500,307000,316371,-0.020733652312599715
2025-05-16,305000,307000,290000,290500,583328,-0.05374592833876224
2025-05-19,291500,297000,290500,291500,158255,0.0034423407917383297
2025-05-20,292000,293000,278000,279500,445299,-0.04116638078902235
2025-05-21,278500,285000,277500,277500,179424,-0.007155635062611854
2025-05-22,277000,284000,268000,274500,331567,-0.010810810810810811
2025-05-23,276500,277000,266000,268000,213740,-0.023679417122040025
2025-05-26,268500,280000,268500,278000,205921,0.03731343283582089
2025-05-27,275500,276500,268500,272500,149335,-0.01978417266187049
2025-05-28,276500,290000,272500,289000,395192,0.06055045871559628
2025-05-29,289000,291000,283000,288000,189663,-0.0034602076124568004
2025-05-30,286000,290000,283500,286000,224384,-0.00694444444444442
2025-06-02,290500,291500,281500,284500,174819,-0.005244755244755206
2025-06-04,288000,293000,286000,288500,214348,0.014059753954305698
2025-06-05,287500,295000,284500,291000,207656,0.008665511265164572
2025-06-09,291500,291500,280500,285000,297462,-0.020618556701030966
2025-06-10,286500,292000,285000,288500,213404,0.012280701754386003
2025-06-11,291000,296000,289000,292500,278005,0.013864818024263537
2025-06-12,292500,304000,291000,304000,555229,0.0393162393162394
2025-06-13,300000,300000,290000,296000,325863,-0.02631578947368418
2025-06-16,292000,293500,288000,293000,192457,-0.010135135135135087
2025-06-17,298000,301500,292000,294000,243494,0.0034129692832765013
2025-06-18,291500,296500,290500,292000,193404,-0.006802721088435382
2025-06-19,293500,294000,289000,291000,146199,-0.003424657534246589
2025-06-20,291000,306000,289500,305000,498474,0.04810996563573888
2025-06-23,298500,300000,291000,294000,193331,-0.0360655737704918
2025-06-24,299500,306000,298000,300500,275626,0.022108843537415046
2025-06-25,301500,301500,295000,298000,185031,-0.008319467554076532
2025-06-26,299000,300500,294500,297000,162439,-0.003355704697986628
2025-06-27,297500,297500,287000,288000,219699,-0.030303030303030276
2025-06-30,290000,297500,290000,297000,209821,0.03125
2025-07-01,296500,300000,292500,297500,226370,0.0016835016835017313
2025-07-02,295500,303000,291500,302500,292735,0.01680672268907557
2025-07-03,304500,325000,303000,318500,640510,0.05289256198347103
2025-07-04,313000,314500,307000,310500,237717,-0.025117739403453743
2025-07-07,327500,331000,306500,315000,610772,0.01449275362318847
2025-07-08,314000,318500,305000,307000,325080,-0.025396825396825418
2025-07-09,310000,316000,302000,305000,246419,-0.006514657980456029
2025-07-10,309500,318000,307000,318000,583717,0.042622950819672045
2025-07-11,316000,326000,315000,321500,390914,0.011006289308176154
2025-07-14,321000,321000,313500,315000,191507,-0.02021772939346811
2025-07-15,317000,319000,314500,316500,137843,0.004761904761904745
2025-07-16,315000,315500,310500,311000,155707,-0.017377567140600347
2025-07-17,314500,318500,310500,317000,146499,0.019292604501607746
2025-07-18,317000,323000,317000,322500,281309,0.017350157728706517
2025-07-21,324500,333000,320000,331000,329882,0.02635658914728678
2025-07-22,333000,341500,330000,333500,298394,0.007552870090634434
2025-07-23,337500,339500,330000,336500,177219,0.008995502248875464
2025-07-24,340500,370000,340000,368000,1038021,0.09361069836552738
2025-07-25,363500,366500,356500,363500,379275,-0.012228260869565188
2025-07-28,369500,384000,369500,380500,716214,0.04676753782668497
2025-07-29,373000,394500,370000,392000,623554,0.030223390275952777
2025-07-30,390500,397000,382500,393000,676449,0.0025510204081633514
2025-07-31,400500,403000,377000,382500,694580,-0.026717557251908386
2025-08-01,382500,385000,371500,373000,339780,-0.024836601307189565
2025-08-04,379000,381000,369000,375500,299735,0.006702412868632601
2025-08-05,380500,393500,380000,386500,457186,0.02929427430093212
2025-08-06,382500,391000,379500,384000,308979,-0.0064683053040103244
2025-08-07,387000,390000,380500,386500,208461,0.006510416666666741
2025-08-08,385000,385500,374000,378500,268294,-0.02069857697283317
2025-08-11,382500,390000,380000,389000,317685,0.02774108322324964
2025-08-12,384500,394500,382500,388500,199075,-0.0012853470437017567
2025-08-13,392500,392500,383000,389500,161247,0.002574002574002643
2025-08-14,391000,399500,391000,394000,316057,0.011553273427471034
2025-08-18,392000,393000,382500,383000,187924,-0.027918781725888353
2025-08-19,384000,386500,378000,384000,108072,0.0026109660574411553
2025-08-20,378500,383500,375000,377500,149517,-0.01692708333333337
2025-08-21,379000,382000,371000,372500,166077,-0.013245033112582738
2025-08-22,373000,376000,365000,367500,168692,-0.01342281879194629
2025-08-25,373000,380000,371000,380000,131387,0.03401360544217691
2025-08-26,377500,386000,377500,381000,167140,0.002631578947368318
2025-08-27,382500,382500,372000,373500,146277,-0.019685039370078705
2025-08-28,374500,377000,363000,364000,166059,-0.025435073627844695
2025-08-29,367000,367000,351500,352000,285675,-0.03296703296703296
2025-09-01,352000,353500,345000,349000,122899,-0.008522727272727293
2025-09-02,349500,351500,345000,350000,144808,0.002865329512893977
2025-09-03,353500,359500,347000,348500,222771,-0.004285714285714337
2025-09-04,365500,365500,350000,351000,381451,0.007173601147776099
2025-09-05,350500,351000,342000,343000,199629,-0.022792022792022748
2025-09-08,337000,345500,336500,343500,185815,0.001457725947521915
2025-09-09,344500,349000,341500,347000,169345,0.010189228529839944
2025-09-10,347500,347500,339500,340500,246196,-0.018731988472622474
2025-09-11,347500,353000,344000,350000,381294,0.027900146842878115
2025-09-12,354500,356500,350500,355500,292617,0.01571428571428579
2025-09-15,356000,359000,352500,355500,211120,0.0
2025-09-16,357000,359000,346500,349500,293554,-0.016877637130801704
2025-09-17,351000,356000,348000,350000,184541,0.0014306151645206988
2025-09-18,351500,354500,347000,354500,173795,0.0128571428571429
2025-09-19,351500,354500,347500,349500,185906,-0.014104372355430161
2025-09-22,350000,355000,348000,349000,137479,-0.0014306151645206988
2025-09-23,348500,357000,347000,357000,177389,0.022922636103151817
2025-09-24,358500,361500,346500,348000,185199,-0.025210084033613467
2025-09-25,349500,363000,345500,361500,297003,0.0387931034482758
2025-09-26,356000,356000,349000,349000,122326,-0.03457814661134162
2025-09-29,350500,353500,349000,351500,134044,0.007163323782235054
2025-09-30,348500,355000,346500,347500,138045,-0.011379800853485111
2025-10-01,349000,351000,341000,347500,141477,0.0
2025-10-02,350000,399000,347500,399000,644612,0.14820143884892079
2025-10-10,367500,367500,352500,359500,541859,-0.09899749373433586
2025-10-13,363500,366500,352500,360000,378056,0.0013908205841446364
2025-10-14,361000,389500,361000,385000,859960,0.06944444444444442
2025-10-15,384000,387500,375000,386500,320758,0.003896103896103842
2025-10-16,385500,421000,385500,420500,874761,0.08796895213454081
2025-10-17,416000,443000,411500,434000,946272,0.03210463733650415
2025-10-20,433000,435000,421000,432500,382756,-0.003456221198156695
2025-10-21,432500,449500,431000,437000,462927,0.010404624277456698
2025-10-22,444000,458500,441000,454500,608320,0.040045766590389054
2025-10-23,451000,457000,443000,447500,300756,-0.015401540154015403
2025-10-24,452000,496000,448500,492000,976594,0.09944134078212286
2025-10-27,495000,499500,480000,495000,599572,0.0060975609756097615
2025-10-28,494500,510000,485500,510000,560608,0.030303030303030276
2025-10-29,510000,527000,505000,514000,439194,0.007843137254901933
2025-10-30,511000,522000,483000,486500,728528,-0.05350194552529186
2025-10-31,476500,491500,469500,473000,499652,-0.027749229188078095
2025-11-03,480000,480500,465500,475500,337955,0.005285412262156397
2025-11-04,490000,492000,472000,473000,397941,-0.00525762355415349
2025-11-05,469000,472000,452000,464000,443887,-0.019027484143763207
2025-11-06,481500,495000,469500,470000,600184,0.012931034482758674
2025-11-07,470000,481000,457000,463500,279860,-0.013829787234042601
2025-11-10,465500,470000,457500,465500,244077,0.004314994606256839
2025-11-11,471500,490000,467500,473000,396429,0.01611170784103111
2025-11-12,481500,481500,470500,475500,258727,0.005285412262156397
2025-11-13,475000,491500,468000,484500,617757,0.018927444794952786
2025-11-14,470000,480500,461000,463000,282819,-0.044375644994840036
2025-11-17,469000,469000,456000,463000,157725,0.0
2025-11-18,461000,465500,443000,443000,291156,-0.043196544276457916
2025-11-19,444000,446000,428500,437500,249097,-0.01241534988713322
