Date,Open,High,Low,Close,Volume,Adj Close
2023-12-22,25.299999237060547,25.469999313354492,24.81999969482422,25.174999237060547,132420000,24.6219539642334
2023-12-26,25.31999969482422,25.7549991607666,25.309999465942383,25.635000228881836,87371200,25.071849822998047
2023-12-27,25.674999237060547,25.829999923706055,25.510000228881836,25.770000457763672,111495600,25.203882217407227
2023-12-28,25.959999084472656,26.0049991607666,25.635000228881836,25.704999923706055,85768200,25.14031219482422
2023-12-29,25.690000534057617,25.760000228881836,25.0,25.350000381469727,134245400,24.793109893798828
2024-01-02,24.674999237060547,24.71500015258789,23.635000228881836,24.065000534057617,176270600,23.53633689880371
2024-01-03,23.584999084472656,23.770000457763672,23.21500015258789,23.295000076293945,167812200,22.783252716064453
2024-01-04,22.934999465942383,23.485000610351562,22.864999771118164,22.905000686645508,143735400,22.401823043823242
2024-01-05,22.93000030517578,23.459999084472656,22.735000610351562,22.989999771118164,170481600,22.484954833984375
2024-01-08,23.19499969482422,24.450000762939453,23.165000915527344,24.375,135374200,23.83953094482422
2024-01-09,23.829999923706055,24.704999923706055,23.80500030517578,24.53499984741211,148431600,23.99601173400879
2024-01-10,24.584999084472656,25.204999923706055,24.420000076293945,25.020000457763672,147621000,24.470359802246094
2024-01-11,25.225000381469727,25.485000610351562,24.200000762939453,25.139999389648438,190228400,24.587722778320312
2024-01-12,25.334999084472656,25.489999771118164,24.920000076293945,25.170000076293945,128214000,24.617061614990234
2024-01-16,24.940000534057617,25.454999923706055,24.665000915527344,25.155000686645508,145874000,24.602392196655273
2024-01-17,24.53499984741211,24.795000076293945,23.934999465942383,24.719999313354492,166554600,24.176950454711914
2024-01-18,25.295000076293945,25.860000610351562,25.05500030517578,25.780000686645508,182140800,25.213665008544922
2024-01-19,26.15999984741211,27.309999465942383,26.049999237060547,27.270000457763672,186359400,26.670928955078125
2024-01-22,27.704999923706055,27.959999084472656,27.2549991607666,27.3799991607666,149656600,26.778512954711914
2024-01-23,27.5049991607666,27.739999771118164,27.139999389648438,27.704999923706055,112172000,27.096372604370117
2024-01-24,28.475000381469727,28.950000762939453,28.059999465942383,28.15999984741211,179718600,27.541378021240234
2024-01-25,28.6299991607666,28.764999389648438,27.760000228881836,28.239999771118164,151395200,27.61962127685547
2024-01-26,27.84000015258789,28.19499969482422,27.59000015258789,27.719999313354492,128382600,27.111045837402344
2024-01-29,27.80500030517578,28.600000381469727,27.670000076293945,28.53499984741211,115977200,27.908140182495117
2024-01-30,28.344999313354492,28.459999084472656,27.799999237060547,27.96500015258789,119554400,27.350664138793945
2024-01-31,27.094999313354492,27.489999771118164,26.290000915527344,26.31999969482422,203451600,25.74180030822754
2024-02-01,26.645000457763672,27.31999969482422,26.454999923706055,27.25,162261400,26.651369094848633
2024-02-02,27.59000015258789,28.84000015258789,27.395000457763672,28.6200008392334,198505000,27.991273880004883
2024-02-05,28.594999313354492,28.709999084472656,27.78499984741211,28.475000381469727,139947800,27.849458694458008
2024-02-06,28.690000534057617,28.81999969482422,27.81999969482422,28.309999465942383,140124200,27.688081741333008
