Date,Open,High,Low,Close,Volume,Change
2024-01-22,182300,182400,179800,180100,391914,-0.008805723720418324
2024-01-23,181200,184800,180900,184800,376671,0.026096612992781765
2024-01-24,185300,185400,182100,185000,345726,0.0010822510822510178
2024-01-25,184400,190500,183500,188700,778658,0.020000000000000018
2024-01-26,189300,189600,186500,187300,468376,-0.007419183889772141
2024-01-29,187300,197300,186600,195600,1199045,0.04431393486385482
2024-01-30,196000,196600,189300,190000,955999,-0.02862985685071573
2024-01-31,189300,195400,188500,194600,1053355,0.02421052631578946
2024-02-01,193900,209000,193500,208000,2855056,0.06885919835560128
2024-02-02,221500,228000,214000,227000,5844398,0.09134615384615374
2024-02-05,233500,239500,226000,238000,5742710,0.048458149779735615
2024-02-06,234000,240000,230500,235500,3293825,-0.010504201680672232
2024-02-07,239000,246500,238000,245000,2711612,0.04033970276008492
2024-02-08,243000,250500,241500,250000,3017429,0.020408163265306145
2024-02-13,251000,261000,247500,249000,2690468,-0.0040000000000000036
2024-02-14,245000,251000,244500,245500,1702299,-0.014056224899598346
2024-02-15,250000,250500,237000,240000,2103428,-0.022403258655804503
2024-02-16,241500,253000,235500,252500,2261790,0.05208333333333326
2024-02-19,253500,257000,248500,252500,1801441,0.0
2024-02-20,250000,253000,238500,242000,1944653,-0.04158415841584162
2024-02-21,242000,246000,237500,239500,1149137,-0.010330578512396715
2024-02-22,239000,245500,237500,243500,1475580,0.016701461377870652
2024-02-23,244000,249500,242000,244000,1660625,0.002053388090349051
2024-02-26,237500,241000,231500,239000,1751340,-0.020491803278688492
2024-02-27,239000,244500,237500,238500,1265434,-0.0020920502092049986
2024-02-28,234000,250000,231500,248000,1911431,0.0398322851153039
2024-02-29,246500,253500,243500,250500,2056620,0.010080645161290258
2024-03-04,255500,260000,253000,255500,1854280,0.019960079840319445
2024-03-05,251500,254500,247500,249000,1436614,-0.025440313111546042
2024-03-06,247000,254000,246000,251000,1103072,0.008032128514056325
2024-03-07,252500,258000,247500,250000,988457,-0.003984063745019917
2024-03-08,251500,255000,249500,253000,1210240,0.01200000000000001
2024-03-11,251000,252500,242000,243500,1178615,-0.03754940711462451
2024-03-12,244000,247000,240000,241500,1096802,-0.008213552361396315
2024-03-13,243500,250000,241000,248500,1413782,0.02898550724637672
2024-03-14,248000,255000,246000,251500,1574794,0.012072434607645954
2024-03-15,250000,254500,243500,243500,1175933,-0.031809145129224614
2024-03-18,244000,247500,241000,242500,723835,-0.004106776180698102
