Date,Open,High,Low,Close,Volume,Adj Close
2024-01-02,50.86000061035156,51.849998474121094,49.064998626708984,49.689998626708984,876200,49.689998626708984
2024-01-03,48.91999816894531,48.91999816894531,45.88999938964844,46.47999954223633,1350100,46.47999954223633
2024-01-04,46.25,47.26499938964844,44.459999084472656,45.15999984741211,1259700,45.15999984741211
2024-01-05,44.84000015258789,44.88999938964844,42.7599983215332,43.38999938964844,1890300,43.38999938964844
2024-01-08,43.220001220703125,45.5099983215332,42.95000076293945,45.209999084472656,1115700,45.209999084472656
2024-01-09,44.900001525878906,46.18000030517578,42.7599983215332,43.099998474121094,1088900,43.099998474121094
2024-01-10,43.189998626708984,43.75,41.779998779296875,42.880001068115234,945500,42.880001068115234
2024-01-11,43.0,43.099998474121094,40.86000061035156,42.7400016784668,1793600,42.7400016784668
2024-01-12,41.84000015258789,42.779998779296875,41.66999816894531,42.21500015258789,716300,42.21500015258789
2024-01-16,41.47999954223633,42.900001525878906,40.52000045776367,41.27000045776367,974000,41.27000045776367
2024-01-17,40.5,40.540000915527344,39.43000030517578,40.43000030517578,962600,40.43000030517578
2024-01-18,41.0,42.16999816894531,40.27000045776367,41.779998779296875,1023500,41.779998779296875
2024-01-19,41.880001068115234,44.099998474121094,41.040000915527344,44.099998474121094,1284600,44.099998474121094
2024-01-22,45.0,46.310001373291016,44.529998779296875,45.29999923706055,1249800,45.29999923706055
2024-01-23,46.0,46.72999954223633,44.79999923706055,45.2400016784668,939500,45.2400016784668
2024-01-24,45.5,45.68000030517578,40.959999084472656,41.0099983215332,1569200,41.0099983215332
2024-01-25,41.349998474121094,42.0,40.099998474121094,40.4900016784668,1157900,40.4900016784668
2024-01-26,40.22999954223633,41.529998779296875,39.7599983215332,41.0,1615700,41.0
2024-01-29,41.150001525878906,44.09000015258789,40.86000061035156,44.06999969482422,1090800,44.06999969482422
2024-01-30,43.95000076293945,45.720001220703125,43.540000915527344,44.099998474121094,1256100,44.099998474121094
2024-01-31,43.4900016784668,45.09000015258789,42.880001068115234,43.029998779296875,1104500,43.029998779296875
2024-02-01,43.779998779296875,47.15999984741211,43.599998474121094,46.81999969482422,1300500,46.81999969482422
2024-02-02,47.18000030517578,50.58000183105469,46.599998474121094,50.45000076293945,2539300,50.45000076293945
2024-02-05,52.0,52.20000076293945,48.80500030517578,49.599998474121094,4003200,49.599998474121094
2024-02-06,41.2599983215332,41.90999984741211,37.279998779296875,37.90999984741211,8008200,37.90999984741211
2024-02-07,39.099998474121094,41.77000045776367,37.21500015258789,39.279998779296875,3956400,39.279998779296875
2024-02-08,38.779998779296875,44.4900016784668,38.58399963378906,42.9900016784668,3177500,42.9900016784668
2024-02-09,43.970001220703125,48.18000030517578,43.970001220703125,46.709999084472656,2804400,46.709999084472656
2024-02-12,47.25,48.70000076293945,45.650001525878906,46.709999084472656,1495200,46.709999084472656
2024-02-13,43.88999938964844,45.41999816894531,43.20000076293945,43.720001220703125,1143500,43.720001220703125
2024-02-14,45.18000030517578,46.499000549316406,43.44499969482422,46.189998626708984,999600,46.189998626708984
2024-02-15,46.599998474121094,47.18899917602539,44.71099853515625,45.20000076293945,719300,45.20000076293945
2024-02-16,44.900001525878906,45.244998931884766,42.959999084472656,43.029998779296875,800200,43.029998779296875
2024-02-20,42.11000061035156,42.47200012207031,41.349998474121094,41.66999816894531,874900,41.66999816894531
2024-02-21,41.54999923706055,42.52000045776367,40.31100082397461,40.88999938964844,1168100,40.88999938964844
2024-02-22,42.31999969482422,42.599998474121094,39.2400016784668,39.68000030517578,4267000,39.68000030517578
2024-02-23,39.939998626708984,40.505001068115234,38.0,40.400001525878906,3797800,40.400001525878906
2024-02-26,40.61000061035156,41.709999084472656,40.150001525878906,40.959999084472656,1237100,40.959999084472656
2024-02-27,41.220001220703125,41.47999954223633,40.18000030517578,40.7400016784668,752300,40.7400016784668
2024-02-28,40.31999969482422,41.33300018310547,39.33000183105469,39.5099983215332,961800,39.5099983215332
2024-02-29,39.959999084472656,40.58000183105469,39.040000915527344,39.400001525878906,852000,39.400001525878906
2024-03-01,39.7400016784668,41.66999816894531,38.900001525878906,40.93000030517578,1801200,40.93000030517578
2024-03-04,40.90999984741211,42.70000076293945,39.810001373291016,41.470001220703125,1402700,41.470001220703125
2024-03-05,40.75,41.04999923706055,39.810001373291016,40.130001068115234,1032200,40.130001068115234
2024-03-06,40.81999969482422,43.5,40.75,41.709999084472656,2140700,41.709999084472656
2024-03-07,42.04999923706055,43.45000076293945,41.599998474121094,42.599998474121094,849800,42.599998474121094
2024-03-08,43.2599983215332,47.04999923706055,42.849998474121094,44.619998931884766,2923200,44.619998931884766
2024-03-11,44.439998626708984,46.18000030517578,43.0099983215332,45.0099983215332,1270200,45.0099983215332
2024-03-12,45.04999923706055,47.88999938964844,44.07899856567383,46.43000030517578,1318400,46.43000030517578
2024-03-13,46.099998474121094,46.70000076293945,44.75,45.18000030517578,1489200,45.18000030517578
2024-03-14,45.18000030517578,45.22600173950195,43.77000045776367,45.0,1253500,45.0
2024-03-15,45.0,45.9900016784668,44.59700012207031,45.36000061035156,2511200,45.36000061035156
2024-03-18,45.91999816894531,47.150001525878906,43.810001373291016,45.130001068115234,1049000,45.130001068115234
2024-03-19,44.22999954223633,45.040000915527344,43.060001373291016,44.81999969482422,724200,44.81999969482422
2024-03-20,44.650001525878906,47.59000015258789,44.2400016784668,46.900001525878906,830500,46.900001525878906
2024-03-21,47.650001525878906,48.970001220703125,47.0099983215332,48.380001068115234,1066500,48.380001068115234
2024-03-22,48.33000183105469,48.849998474121094,46.417999267578125,47.08000183105469,722100,47.08000183105469
2024-03-25,47.20000076293945,50.404998779296875,47.20000076293945,49.27000045776367,1466700,49.27000045776367
2024-03-26,49.709999084472656,50.2599983215332,47.79999923706055,47.88999938964844,677000,47.88999938964844
2024-03-27,48.4900016784668,48.630001068115234,43.939998626708984,45.22999954223633,1614800,45.22999954223633
