Date,Open,High,Low,Close,Volume,Change
2024-04-09,1985,2040,1976,2030,143475506,0.012468827930174564
2024-04-11,2080,2105,2015,2035,249103203,0.0024630541871921707
2024-04-12,2030,2080,2030,2075,132478765,0.019656019656019597
2024-04-15,2110,2150,2090,2090,190118926,0.0072289156626506035
2024-04-16,2145,2215,2135,2195,167305166,0.05023923444976086
2024-04-17,2185,2245,2170,2240,173529324,0.0205011389521641
2024-04-18,2225,2240,2155,2165,193097698,-0.033482142857142905
2024-04-19,2235,2320,2220,2255,343157711,0.04157043879907629
2024-04-22,2205,2235,2180,2190,212283786,-0.02882483370288247
2024-04-23,2190,2210,2170,2195,163117352,0.0022831050228311334
2024-04-24,2125,2135,2100,2110,146143099,-0.038724373576309756
2024-04-25,2165,2190,2150,2190,154725982,0.03791469194312791
2024-04-26,2145,2170,2125,2140,146133974,-0.022831050228310557
2024-04-29,2110,2125,2095,2105,98230676,-0.016355140186915862
2024-04-30,2100,2110,2060,2090,147241612,-0.0071258907363420665
2024-05-02,2115,2120,2090,2100,131237181,0.004784688995215225
2024-05-03,2055,2110,2055,2100,100654930,0.0
2024-05-07,2035,2035,2000,2005,155199246,-0.04523809523809519
2024-05-08,2010,2015,1990,1991,149137732,-0.006982543640897787
2024-05-09,1990,2045,1988,2035,179616238,0.022099447513812098
2024-05-10,2005,2030,1989,2015,149558205,-0.009828009828009798
2024-05-13,2010,2050,2000,2025,122939486,0.00496277915632759
2024-05-14,2020,2035,2010,2025,97858135,0.0
2024-05-16,1956,1987,1944,1981,203950512,-0.02172839506172841
2024-05-17,1992,2030,1987,2030,118806865,0.02473498233215543
2024-05-20,1994,2010,1971,1995,194364609,-0.017241379310344862
2024-05-21,2010,2025,2000,2015,98389807,0.010025062656641603
2024-05-22,2025,2055,2005,2015,150877758,0.0
2024-05-23,2025,2050,2000,2015,160870009,0.0
2024-05-24,2075,2095,2065,2085,145610425,0.03473945409429291
2024-05-27,2070,2085,2015,2025,179676667,-0.02877697841726623
2024-05-28,2035,2045,2015,2025,108964102,0.0
2024-05-29,2035,2095,2025,2085,133575352,0.029629629629629672
2024-05-30,2120,2165,2115,2160,136452947,0.03597122302158273
2024-05-31,2125,2165,2115,2165,120445338,0.0023148148148148806
2024-06-03,2130,2135,2065,2085,169426869,-0.036951501154734445
2024-06-04,2115,2130,2095,2115,141107947,0.014388489208633004
2024-06-05,2085,2115,2060,2075,153332344,-0.01891252955082745
2024-06-07,2035,2050,2000,2020,178808262,-0.026506024096385583
2024-06-10,2070,2085,2035,2055,148202030,0.017326732673267342
2024-06-11,2050,2075,2045,2055,83907655,0.0
2024-06-12,2060,2065,2020,2020,132189576,-0.01703163017031628
2024-06-13,1968,1983,1948,1983,270662515,-0.018316831683168333
2024-06-14,1988,1995,1963,1977,185330665,-0.00302571860816947
2024-06-17,1994,2010,1980,1998,195135647,0.01062215477996964
2024-06-18,1970,1983,1952,1958,187974000,-0.020020020020020013
2024-06-19,1923,1925,1896,1898,218401983,-0.03064351378958119
2024-06-20,1903,1907,1874,1882,169096636,-0.008429926238145424
2024-06-21,1912,1936,1905,1916,201544851,0.018065887353878818
2024-06-24,1945,1962,1934,1946,181489008,0.01565762004175375
2024-06-25,1948,1952,1927,1935,120136997,-0.00565262076053441
2024-06-26,1954,1962,1906,1906,187946005,-0.01498708010335914
2024-06-27,1943,1954,1909,1911,187383340,0.002623294858342007
2024-06-28,1898,1914,1889,1890,122727251,-0.01098901098901095
2024-07-01,1906,1909,1881,1884,114137619,-0.0031746031746031633
2024-07-02,1904,1923,1889,1912,153991308,0.014861995753715496
2024-07-03,1894,1928,1894,1895,154166384,-0.008891213389121355
2024-07-04,1864,1865,1845,1845,161365698,-0.02638522427440637
2024-07-05,1824,1826,1762,1775,266329546,-0.03794037940379402
2024-07-08,1781,1788,1768,1788,140011748,0.007323943661971866
2024-07-09,1767,1797,1764,1776,136699125,-0.006711409395973145
2024-07-10,1789,1791,1772,1778,95557293,0.0011261261261261701
2024-07-11,1749,1766,1737,1756,143285706,-0.01237345331833517
2024-07-12,1786,1821,1777,1804,163492290,0.02733485193621865
2024-07-15,1785,1816,1782,1784,133449249,-0.011086474501108667
2024-07-16,1795,1800,1770,1783,138510821,-0.0005605381165919576
2024-07-17,1781,1815,1780,1814,142285305,0.01738642736960183
2024-07-18,1858,1874,1840,1840,288533987,0.014332965821389099
2024-07-19,1883,1909,1874,1884,199874694,0.023913043478260843
2024-07-22,1889,1943,1884,1921,204342936,0.019639065817409707
2024-07-23,1893,1921,1878,1912,149472893,-0.00468505986465384
2024-07-24,1946,1954,1908,1937,190124263,0.013075313807531463
2024-07-25,1993,2025,1986,2010,208520187,0.037687145069695394
2024-07-26,1997,2010,1974,1985,182194028,-0.01243781094527363
2024-07-29,1962,1973,1924,1939,146508568,-0.023173803526448378
2024-07-30,1988,1992,1969,1977,103727922,0.01959773078906646
2024-07-31,1974,1987,1924,1924,172413773,-0.026808295397066306
2024-08-01,1889,1921,1886,1917,126513891,-0.0036382536382536523
2024-08-02,2005,2095,2000,2075,216039717,0.08242044861763165
2024-08-05,2185,2555,2185,2460,394732302,0.18554216867469875
2024-08-06,2255,2370,2170,2320,485099133,-0.05691056910569103
2024-08-07,2355,2360,2160,2220,435926175,-0.0431034482758621
2024-08-08,2285,2315,2215,2255,389660413,0.015765765765765716
2024-08-09,2160,2210,2155,2185,228048817,-0.03104212860310418
2024-08-12,2155,2165,2115,2140,154550561,-0.020594965675057253
2024-08-13,2115,2140,2095,2120,149209426,-0.009345794392523366
2024-08-14,2065,2095,2055,2080,166814410,-0.018867924528301883
2024-08-16,1978,2005,1971,1981,244393062,-0.0475961538461539
2024-08-19,1967,2035,1967,2020,195980410,0.01968702675416467
2024-08-20,1972,1990,1955,1975,196566802,-0.022277227722772297
2024-08-21,2000,2005,1972,1981,161213250,0.0030379746835442756
2024-08-22,1969,1998,1963,1975,160787512,-0.003028773346794522
2024-08-23,1999,2005,1964,1977,177761368,0.0010126582278480178
2024-08-26,1968,2015,1962,1999,157219341,0.011127971674253834
2024-08-27,2005,2035,2000,2020,120982747,0.010505252626313188
2024-08-28,2020,2050,2010,2010,106255978,-0.004950495049504955
2024-08-29,2075,2090,2050,2070,153744573,0.029850746268656803
2024-08-30,2045,2065,2030,2045,104629694,-0.012077294685990392
2024-09-02,2045,2100,2040,2050,153114667,0.0024449877750611915
2024-09-03,2055,2090,2030,2090,111512846,0.019512195121951237
2024-09-04,2220,2245,2180,2230,275212293,0.06698564593301426
2024-09-05,2210,2265,2170,2240,224559218,0.004484304932735439
2024-09-06,2240,2315,2235,2280,241222868,0.017857142857142794
2024-09-09,2380,2400,2295,2310,262231736,0.013157894736842035
2024-09-10,2310,2355,2300,2340,185670580,0.01298701298701288
2024-09-11,2345,2420,2340,2380,154914117,0.017094017094017033
2024-09-12,2310,2325,2270,2270,199769130,-0.04621848739495793
2024-09-13,2270,2295,2235,2265,157868998,-0.0022026431718061845
2024-09-19,2240,2330,2225,2270,182863304,0.002207505518763808
2024-09-20,2225,2255,2190,2255,131407042,-0.0066079295154185536
2024-09-23,2245,2265,2230,2240,91983558,-0.006651884700665134
2024-09-24,2220,2260,2190,2195,133387141,-0.0200892857142857
2024-09-25,2155,2250,2125,2250,153722409,0.02505694760820054
2024-09-26,2175,2180,2105,2105,217333656,-0.06444444444444442
2024-09-27,2085,2120,2060,2120,157518389,0.0071258907363420665
2024-09-30,2095,2220,2085,2220,176813504,0.04716981132075482
2024-10-02,2290,2305,2230,2280,212268714,0.027027027027026973
2024-10-04,2280,2305,2235,2275,151474688,-0.002192982456140302
2024-10-07,2265,2300,2190,2210,183697364,-0.02857142857142858
2024-10-08,2240,2265,2220,2240,137508940,0.013574660633484115
2024-10-10,2195,2240,2195,2230,111321468,-0.004464285714285698
2024-10-11,2200,2235,2180,2225,110820251,-0.0022421524663677195
2024-10-14,2220,2220,2155,2170,156729841,-0.024719101123595544
2024-10-15,2150,2190,2150,2160,104384766,-0.004608294930875556
2024-10-16,2220,2235,2180,2200,141800169,0.0185185185185186
2024-10-17,2190,2215,2180,2195,121967769,-0.002272727272727315
2024-10-18,2185,2240,2175,2220,114597677,0.011389521640091216
2024-10-21,2215,2235,2185,2205,116177394,-0.006756756756756799
2024-10-22,2225,2285,2220,2275,148739009,0.031746031746031855
2024-10-23,2265,2290,2195,2210,212026768,-0.02857142857142858
2024-10-24,2240,2265,2220,2250,150482242,0.018099547511312153
2024-10-25,2245,2270,2205,2255,131942962,0.0022222222222221255
2024-10-28,2245,2250,2200,2205,128597703,-0.022172949002217335
2024-10-29,2215,2245,2195,2195,124126036,-0.0045351473922902175
2024-10-30,2215,2255,2205,2240,90282512,0.0205011389521641
2024-10-31,2280,2310,2260,2300,168716655,0.02678571428571419
2024-11-01,2340,2355,2305,2335,119877188,0.01521739130434785
2024-11-04,2320,2340,2250,2255,187852799,-0.03426124197002145
2024-11-05,2295,2310,2260,2280,130598661,0.011086474501108556
2024-11-06,2265,2335,2250,2295,163920738,0.006578947368421018
2024-11-07,2310,2340,2260,2290,152242127,-0.002178649237472796
2024-11-08,2255,2320,2235,2305,114996028,0.0065502183406114245
2024-11-11,2330,2395,2330,2375,109484067,0.030368763557483636
2024-11-12,2405,2485,2390,2480,150632082,0.04421052631578948
2024-11-13,2525,2615,2490,2605,222656816,0.05040322580645151
2024-11-14,2590,2635,2560,2625,198031996,0.007677543186180413
2024-11-15,2625,2660,2555,2590,212672797,-0.013333333333333308
2024-11-18,2535,2540,2430,2470,183411772,-0.04633204633204635
2024-11-19,2475,2480,2440,2450,122335225,-0.0080971659919028
2024-11-20,2465,2480,2435,2445,116093136,-0.0020408163265306367
2024-11-21,2470,2475,2410,2440,120507677,-0.002044989775051076
2024-11-22,2415,2430,2375,2400,116198998,-0.016393442622950838
2024-11-25,2350,2375,2320,2340,87857228,-0.025000000000000022
2024-11-26,2370,2385,2355,2360,88501543,0.008547008547008517
2024-11-27,2375,2415,2355,2400,99988264,0.016949152542372836
2024-11-28,2410,2425,2390,2415,88107089,0.006250000000000089
2024-11-29,2425,2540,2425,2505,137783923,0.037267080745341685
2024-12-02,2450,2515,2445,2490,163215087,-0.005988023952095856
2024-12-03,2465,2470,2410,2420,142603392,-0.028112449799196804
2024-12-04,2505,2525,2450,2490,182972176,0.02892561983471076
2024-12-05,2485,2545,2475,2525,112214908,0.014056224899598346
2024-12-06,2515,2630,2485,2545,212681450,0.007920792079207928
2024-12-09,2620,2685,2605,2680,137304101,0.05304518664047153
2024-12-10,2625,2630,2560,2570,122711871,-0.04104477611940294
2024-12-11,2590,2595,2515,2515,104105596,-0.021400778210116767
2024-12-12,2485,2510,2425,2445,110504791,-0.027833001988071593
2024-12-13,2450,2470,2400,2425,92394981,-0.008179959100204526
2024-12-16,2390,2450,2375,2440,78628635,0.006185567010309256
2024-12-17,2445,2505,2440,2495,79905831,0.02254098360655732
2024-12-18,2485,2485,2410,2425,95731980,-0.028056112224448926
2024-12-19,2555,2565,2510,2535,125854475,0.0453608247422681
2024-12-20,2570,2655,2565,2610,114777368,0.029585798816567976
2024-12-23,2565,2590,2505,2525,125226644,-0.03256704980842917
2024-12-24,2505,2545,2495,2520,63144313,-0.001980198019801982
2024-12-26,2505,2560,2505,2545,85895938,0.009920634920634885
2024-12-27,2560,2610,2535,2565,119443764,0.007858546168958647
2024-12-30,2585,2600,2520,2580,107814343,0.005847953216374213
2025-01-02,2605,2640,2580,2595,107139092,0.005813953488372103
2025-01-03,2600,2600,2455,2490,208651192,-0.040462427745664775
2025-01-06,2475,2490,2375,2385,143485061,-0.04216867469879515
2025-01-07,2345,2390,2310,2380,111834825,-0.002096436058700246
2025-01-08,2425,2425,2315,2340,152554951,-0.01680672268907568
2025-01-09,2345,2350,2295,2345,108555172,0.002136752136752129
2025-01-10,2345,2375,2320,2345,103807369,0.0
2025-01-13,2380,2430,2360,2415,97574757,0.029850746268656803
2025-01-14,2385,2435,2380,2395,68736350,-0.008281573498964856
2025-01-15,2375,2415,2335,2400,85585679,0.0020876826722338038
2025-01-16,2330,2355,2315,2340,80861054,-0.025000000000000022
2025-01-17,2355,2370,2330,2345,75124205,0.002136752136752129
2025-01-20,2325,2365,2320,2350,61685505,0.002132196162046851
2025-01-21,2325,2380,2285,2345,127313574,-0.0021276595744680327
2025-01-22,2310,2340,2275,2290,114148363,-0.023454157782516027
2025-01-23,2295,2350,2295,2345,120249256,0.024017467248908186
2025-01-24,2330,2345,2295,2315,129952949,-0.01279317697228144
2025-01-31,2375,2410,2355,2365,123118656,0.021598272138228847
2025-02-03,2465,2535,2465,2500,134213986,0.05708245243128962
2025-02-04,2435,2455,2360,2435,185063421,-0.026000000000000023
2025-02-05,2380,2395,2350,2375,140148655,-0.024640657084188944
2025-02-06,2340,2365,2325,2325,101827081,-0.021052631578947323
2025-02-07,2330,2370,2320,2360,93220913,0.01505376344086029
2025-02-10,2390,2410,2340,2350,141167605,-0.004237288135593209
2025-02-11,2330,2345,2290,2315,117104927,-0.014893617021276562
2025-02-12,2330,2355,2305,2315,112820599,0.0
2025-02-13,2295,2300,2260,2265,114227838,-0.021598272138228958
2025-02-14,2250,2260,2215,2235,126877664,-0.013245033112582738
2025-02-17,2225,2235,2200,2205,69157480,-0.01342281879194629
2025-02-18,2205,2215,2165,2175,102387302,-0.013605442176870763
2025-02-19,2160,2160,2065,2090,183050062,-0.039080459770114984
2025-02-20,2095,2130,2090,2120,109042386,0.014354066985645897
2025-02-21,2115,2150,2110,2120,119437065,0.0
2025-02-24,2155,2175,2145,2150,105742164,0.014150943396226356
2025-02-25,2195,2205,2150,2165,132500721,0.006976744186046435
2025-02-26,2170,2195,2130,2145,93085006,-0.009237875288683584
2025-02-27,2145,2190,2140,2170,83398438,0.011655011655011593
2025-02-28,2235,2330,2230,2315,162504405,0.06682027649769595
2025-03-04,2345,2365,2295,2325,136494310,0.004319654427645814
2025-03-05,2290,2335,2265,2290,98843176,-0.01505376344086018
2025-03-06,2270,2280,2230,2250,95788201,-0.017467248908296984
2025-03-07,2290,2315,2245,2265,129256360,0.006666666666666599
2025-03-10,2290,2305,2240,2255,92378088,-0.004415011037527616
2025-03-11,2370,2380,2295,2305,183488062,0.022172949002217335
2025-03-12,2295,2315,2220,2230,130249128,-0.03253796095444683
2025-03-13,2200,2260,2180,2255,108134330,0.011210762331838486
2025-03-14,2250,2260,2215,2225,89396301,-0.013303769401330379
2025-03-17,2190,2195,2130,2145,127077104,-0.035955056179775235
2025-03-18,2090,2140,2070,2130,109467730,-0.006993006993006978
2025-03-19,2130,2130,2065,2090,143008530,-0.018779342723004744
2025-03-20,2060,2085,2045,2060,103493426,-0.014354066985645897
2025-03-21,2075,2085,2035,2045,119575592,-0.007281553398058249
2025-03-24,2060,2075,2030,2060,84718837,0.007334963325183352
2025-03-25,2035,2090,2030,2080,96244998,0.009708737864077666
2025-03-26,2065,2080,2027,2040,108610101,-0.019230769230769273
2025-03-27,2080,2100,2055,2095,144793467,0.026960784313725394
2025-03-28,2115,2185,2110,2165,127323325,0.03341288782816232
2025-03-31,2245,2305,2240,2290,131660624,0.05773672055427248
2025-04-01,2250,2280,2200,2220,205069187,-0.03056768558951961
2025-04-02,2215,2265,2207,2250,118768638,0.013513513513513598
2025-04-03,2390,2395,2295,2310,182968058,0.026666666666666616
2025-04-04,2370,2405,2265,2345,342306762,0.015151515151515138
2025-04-07,2520,2645,2510,2625,217997826,0.11940298507462677
2025-04-08,2505,2645,2505,2625,213633093,0.0
2025-04-09,2630,2745,2620,2715,226410124,0.03428571428571425
2025-04-10,2420,2470,2370,2370,182188435,-0.1270718232044199
2025-04-11,2440,2465,2385,2385,153231384,0.006329113924050667
2025-04-14,2370,2370,2320,2350,90669213,-0.014675052410901501
2025-04-15,2345,2345,2295,2305,99773637,-0.019148936170212738
2025-04-16,2325,2385,2317,2380,98182169,0.03253796095444694
2025-04-17,2365,2380,2320,2330,111099139,-0.021008403361344574
2025-04-18,2325,2345,2300,2300,66102145,-0.012875536480686733
2025-04-21,2300,2315,2270,2295,95181870,-0.0021739130434782483
2025-04-22,2310,2320,2285,2310,88590691,0.006535947712418277
2025-04-23,2230,2260,2220,2220,105206507,-0.038961038961038974
2025-04-24,2220,2265,2215,2235,82873947,0.006756756756756799
2025-04-25,2190,2205,2165,2185,125809052,-0.022371364653243853
2025-04-28,2185,2195,2165,2185,88843787,0.0
2025-04-29,2180,2190,2130,2160,113976179,-0.011441647597253968
2025-04-30,2170,2190,2140,2165,95938844,0.0023148148148148806
2025-05-02,2165,2200,2145,2160,110818600,-0.002309468822170868
2025-05-07,2120,2160,2105,2130,78126681,-0.01388888888888884
2025-05-08,2125,2130,2100,2125,94324368,-0.0023474178403756207
2025-05-09,2125,2145,2110,2125,82469709,0.0
2025-05-12,2095,2110,2065,2070,89552580,-0.025882352941176467
2025-05-13,2050,2070,2030,2060,90226561,-0.004830917874396157
2025-05-14,2025,2035,1986,2005,147486525,-0.02669902912621358
2025-05-15,2015,2040,1996,2035,95715887,0.014962593516209433
2025-05-16,2020,2035,2007,2020,72353662,-0.0073710073710073765
2025-05-19,2045,2085,2035,2070,109155177,0.024752475247524774
2025-05-20,2030,2065,2020,2060,83462275,-0.004830917874396157
2025-05-21,2040,2045,2010,2035,111206072,-0.012135922330097082
2025-05-22,2055,2100,2050,2090,113814794,0.027027027027026973
2025-05-23,2075,2090,2065,2080,89273077,-0.004784688995215336
2025-05-26,2075,2080,2010,2015,118446594,-0.03125
2025-05-27,2030,2035,2000,2005,75112687,-0.00496277915632759
2025-05-28,1995,1999,1913,1949,246978576,-0.027930174563591037
2025-05-29,1909,1923,1871,1873,237886216,-0.03899435608004109
2025-05-30,1889,1917,1877,1913,167848169,0.021356113187399828
2025-06-02,1924,1932,1876,1914,181814907,0.000522739153162588
2025-06-04,1859,1861,1802,1806,201143438,-0.056426332288401215
2025-06-05,1776,1780,1704,1738,332189524,-0.03765227021040973
2025-06-09,1690,1698,1660,1682,311209174,-0.03222094361334871
2025-06-10,1664,1692,1645,1665,313219366,-0.01010701545778836
2025-06-11,1644,1653,1617,1619,288695302,-0.027627627627627604
2025-06-12,1623,1624,1592,1614,302841726,-0.0030883261272390827
2025-06-13,1602,1659,1598,1641,444773172,0.016728624535315983
2025-06-16,1627,1652,1579,1583,319491766,-0.03534430225472274
2025-06-17,1570,1595,1514,1573,480729812,-0.006317119393556503
2025-06-18,1597,1604,1534,1547,293090147,-0.016528925619834656
2025-06-19,1527,1569,1519,1543,245081010,-0.0025856496444731647
2025-06-20,1531,1547,1498,1499,329200050,-0.028515878159429686
2025-06-23,1525,1556,1499,1504,312903801,0.0033355570380253496
2025-06-24,1452,1454,1402,1403,444745819,-0.06715425531914898
2025-06-25,1383,1421,1374,1393,340247733,-0.0071275837491090455
2025-06-26,1394,1457,1389,1422,415644407,0.02081837760229721
2025-06-27,1421,1449,1404,1436,324697503,0.009845288326300938
2025-06-30,1419,1432,1405,1420,253874597,-0.011142061281337101
2025-07-01,1406,1413,1363,1413,396951511,-0.004929577464788726
2025-07-02,1418,1460,1409,1425,365335223,0.00849256900212314
2025-07-03,1408,1415,1379,1380,364588915,-0.03157894736842104
2025-07-04,1372,1435,1368,1435,413030186,0.03985507246376807
2025-07-07,1453,1462,1419,1429,316019733,-0.004181184668989535
2025-07-08,1422,1424,1373,1376,381398410,-0.037088873337998596
2025-07-09,1375,1390,1363,1369,322937498,-0.005087209302325535
2025-07-10,1362,1374,1332,1332,422774092,-0.027027027027026973
2025-07-11,1330,1337,1294,1331,418916545,-0.0007507507507507061
2025-07-14,1338,1340,1304,1307,351129875,-0.018031555221637907
2025-07-15,1315,1326,1291,1291,401683332,-0.01224177505738333
2025-07-16,1300,1325,1298,1317,294109547,0.020139426800929616
2025-07-17,1305,1347,1305,1310,407330440,-0.005315110098709219
2025-07-18,1305,1328,1296,1313,281584689,0.0022900763358779663
2025-07-21,1315,1315,1289,1294,221336905,-0.0144706778370145
2025-07-22,1294,1342,1286,1330,336128160,0.02782071097372496
2025-07-23,1315,1354,1305,1319,336095480,-0.008270676691729317
2025-07-24,1300,1326,1275,1323,451506102,0.0030326004548901775
2025-07-25,1329,1331,1305,1316,268517131,-0.005291005291005346
2025-07-28,1290,1330,1285,1302,252169225,-0.010638297872340385
2025-07-29,1315,1338,1281,1285,423984489,-0.013056835637480835
2025-07-30,1286,1287,1247,1262,446249346,-0.01789883268482495
2025-07-31,1244,1281,1234,1270,357125411,0.006339144215530945
2025-08-01,1307,1376,1301,1374,505318751,0.0818897637795275
2025-08-04,1380,1387,1335,1342,419257064,-0.02328966521106257
2025-08-05,1313,1327,1290,1306,387299659,-0.026825633383010472
2025-08-06,1323,1330,1306,1307,329681144,0.0007656967840734552
2025-08-07,1292,1311,1285,1286,290189803,-0.016067329762815663
2025-08-08,1285,1301,1276,1293,299198909,0.005443234836703059
2025-08-11,1287,1300,1283,1292,176298757,-0.0007733952049496784
2025-08-12,1295,1303,1259,1302,445161356,0.007739938080495445
2025-08-13,1277,1301,1271,1274,288353178,-0.021505376344086002
2025-08-14,1267,1286,1260,1275,218237798,0.0007849293563579884
2025-08-18,1287,1314,1287,1314,213187920,0.030588235294117583
2025-08-19,1305,1341,1305,1335,315556336,0.015981735159817267
2025-08-20,1354,1391,1348,1349,531008266,0.01048689138576786
2025-08-21,1343,1349,1322,1344,329231656,-0.003706449221645647
2025-08-22,1329,1330,1308,1321,325873144,-0.017113095238095233
2025-08-25,1297,1312,1289,1290,322274815,-0.02346707040121121
2025-08-26,1297,1319,1295,1315,285581328,0.019379844961240345
2025-08-27,1313,1330,1308,1310,278908961,-0.0038022813688213253
2025-08-28,1320,1333,1285,1296,340938698,-0.010687022900763399
2025-08-29,1289,1310,1284,1308,200960672,0.0092592592592593
2025-09-01,1331,1358,1320,1350,357986099,0.032110091743119185
2025-09-02,1346,1346,1319,1323,365143759,-0.020000000000000018
2025-09-03,1323,1328,1307,1309,289942029,-0.010582010582010581
2025-09-04,1311,1312,1290,1300,280161794,-0.006875477463712754
2025-09-05,1290,1300,1281,1289,215164608,-0.00846153846153841
2025-09-08,1286,1293,1278,1279,165742859,-0.007757951900698168
2025-09-09,1273,1280,1243,1244,315195203,-0.027365129007036693
2025-09-10,1236,1237,1190,1192,363256233,-0.04180064308681675
2025-09-11,1178,1197,1168,1175,311518335,-0.014261744966442946
2025-09-12,1146,1156,1124,1126,517472302,-0.041702127659574484
2025-09-15,1113,1127,1102,1116,372545287,-0.008880994671403242
2025-09-16,1113,1114,1075,1079,508155055,-0.03315412186379929
2025-09-17,1090,1112,1089,1105,323337600,0.024096385542168752
2025-09-18,1090,1100,1065,1067,374714333,-0.0343891402714932
2025-09-19,1063,1081,1058,1076,283131875,0.008434864104967188
2025-09-22,1063,1064,1042,1054,290076551,-0.020446096654275103
2025-09-23,1037,1053,1032,1038,314498272,-0.015180265654648917
2025-09-24,1038,1064,1031,1044,384496831,0.005780346820809301
2025-09-25,1056,1059,1039,1044,364366209,0.0
2025-09-26,1063,1111,1063,1096,499405804,0.04980842911877392
2025-09-29,1077,1080,1057,1061,345436886,-0.03193430656934304
2025-09-30,1061,1072,1056,1069,301574022,0.007540056550424223
2025-10-01,1058,1058,1041,1046,347255785,-0.021515434985968196
2025-10-02,993,1002,961,980,728415600,-0.06309751434034416
2025-10-10,940,958,923,932,543273637,-0.048979591836734726
2025-10-13,971,987,950,950,525872090,0.0193133047210301
2025-10-14,940,985,914,971,849245150,0.022105263157894628
2025-10-15,959,963,914,916,510326930,-0.05664263645726053
2025-10-16,913,913,868,868,720178104,-0.05240174672489084
2025-10-17,877,880,839,864,856394261,-0.004608294930875556
2025-10-20,848,876,831,831,626005867,-0.03819444444444442
2025-10-21,816,834,793,829,955041572,-0.002406738868832692
2025-10-22,833,849,809,809,710845172,-0.024125452352231624
2025-10-23,832,839,800,826,814038757,0.021013597033374465
2025-10-24,805,811,780,783,718592586,-0.05205811138014527
2025-10-27,755,761,739,740,793980922,-0.054916985951468655
2025-10-28,752,770,750,754,752788260,0.018918918918918948
2025-10-29,738,758,723,723,817627964,-0.04111405835543769
2025-10-30,710,725,696,719,1317028119,-0.0055325034578146415
2025-10-31,716,727,701,702,769322734,-0.02364394993045893
