Date,Open,High,Low,Close,Volume,Change
2024-05-03,19340,19370,18910,18935,16894333,-0.000263991552270304
2024-05-07,19555,19835,19550,19805,15497632,0.04594665962503308
2024-05-08,19800,19985,19725,19955,10574888,0.007573844988639333
2024-05-09,19945,20005,19435,19495,14595582,-0.023051866700075196
2024-05-10,19820,19960,19610,19680,13786733,0.009489612721210516
2024-05-13,19775,19870,19425,19580,13627184,-0.005081300813008172
2024-05-14,19685,19730,19545,19625,14352233,0.002298263534218581
2024-05-16,20340,20425,20020,20060,18267605,0.02216560509554144
2024-05-17,19975,20005,19570,19570,11566330,-0.024426719840478617
2024-05-20,19895,20140,19775,19895,14989481,0.016607051609606627
2024-05-21,19760,19850,19630,19680,11055657,-0.01080673536064336
2024-05-22,19605,19800,19335,19690,14671848,0.000508130081300795
2024-05-23,19610,19865,19380,19715,15737884,0.0012696800406297726
2024-05-24,19200,19200,18970,19065,18734620,-0.03296981993406034
2024-05-27,19155,19675,19075,19590,13846581,0.027537372147915073
2024-05-28,19475,19700,19410,19610,10473178,0.0010209290454312736
2024-05-29,19480,19570,18960,19030,17366288,-0.029576746557878675
2024-05-30,18705,18725,18310,18365,19877654,-0.03494482396216503
2024-05-31,18605,18725,18315,18375,15408397,0.0005445140212361199
2024-06-03,18580,19120,18560,18995,16439311,0.033741496598639564
2024-06-04,18725,18895,18620,18690,14035901,-0.016056857067649366
2024-06-05,19000,19175,18730,19070,15505798,0.02033172819689666
2024-06-07,19425,19725,19320,19580,17967371,0.02674357629785007
2024-06-10,19120,19440,19005,19235,14586766,-0.01762002042900923
2024-06-11,19295,19335,19050,19245,14492266,0.000519885625162475
2024-06-12,19210,19590,19170,19575,12440917,0.017147310989867437
2024-06-13,20080,20295,19895,19895,21775636,0.016347381864623145
2024-06-14,19860,20110,19790,19970,12560000,0.0037697914048755443
2024-06-17,19840,19940,19680,19765,11548048,-0.010265398097145773
2024-06-18,20025,20230,19915,20145,11421243,0.01922590437642291
2024-06-19,20500,20800,20500,20795,13082447,0.032266070985356166
2024-06-20,20750,21050,20685,20950,10522339,0.007453714835296887
2024-06-21,20620,20695,20360,20555,10230019,-0.018854415274462966
2024-06-24,20275,20380,20080,20245,12429212,-0.015081488688883482
2024-06-25,20230,20460,20200,20380,8296421,0.006668313163744166
2024-06-26,20195,20680,20100,20680,11384942,0.014720314033366044
2024-06-27,20270,20650,20165,20640,12844999,-0.0019342359767892114
2024-06-28,20775,20885,20615,20880,10745410,0.011627906976744207
2024-07-01,20695,20980,20670,20950,11026384,0.0033524904214559115
2024-07-02,20730,20895,20520,20640,13380950,-0.01479713603818611
2024-07-03,20805,20825,20465,20815,14038053,0.008478682170542706
2024-07-04,21180,21380,21155,21380,10193960,0.02714388662022582
2024-07-05,21610,22350,21595,22190,18141519,0.03788587464920479
2024-07-08,22165,22280,22035,22040,9466410,-0.006759801712483138
2024-07-09,22305,22330,21930,22185,10616482,0.006578947368421018
2024-07-10,22025,22225,22000,22160,8209119,-0.0011268875366238218
2024-07-11,22525,22675,22315,22430,10175837,0.012184115523465655
2024-07-12,22055,22155,21615,21790,12797582,-0.028533214444939836
2024-07-15,22040,22080,21685,22075,10421207,0.013079394217530904
2024-07-16,21940,22240,21885,22095,10658846,0.0009060022650055899
2024-07-17,22100,22135,21695,21705,10710402,-0.017651052274270218
2024-07-18,21150,21365,20970,21365,14690804,-0.01566459341165627
2024-07-19,20870,20990,20580,20865,19045349,-0.023402761525860072
2024-07-22,20840,20880,20235,20450,20104952,-0.01988976755331895
2024-07-23,20750,20920,20475,20570,15411962,0.005867970660146771
2024-07-24,20250,20605,20125,20325,14597369,-0.01191054934370439
2024-07-25,19800,19850,19435,19585,25964822,-0.03640836408364079
2024-07-26,19685,19910,19575,19790,14505673,0.010467194281337688
2024-07-29,20025,20410,19930,20255,13238380,0.023496715512885347
2024-07-30,19790,19960,19720,19875,13790627,-0.01876079980251788
2024-07-31,19910,20420,19780,20420,16998874,0.02742138364779878
2024-08-01,20770,20810,20445,20490,18756692,0.00342801175318308
2024-08-02,19595,19610,18695,18845,32242985,-0.08028306490971204
2024-08-05,18030,18030,14640,15730,66255315,-0.16529583443884321
2024-08-06,16710,17150,15900,16350,57563760,0.03941513032422117
2024-08-07,16045,17375,16010,16975,42727701,0.03822629969418956
2024-08-08,16415,17000,16255,16715,36251972,-0.015316642120765778
2024-08-09,17355,17410,17040,17200,33800675,0.029015854023332288
2024-08-12,17450,17725,17370,17585,17492422,0.022383720930232665
2024-08-13,17705,17885,17535,17710,22102343,0.007108330963889742
2024-08-14,18135,18230,17925,18025,21841574,0.01778656126482203
2024-08-16,18780,18940,18660,18855,22438775,0.0460471567267684
2024-08-19,18960,18990,18375,18520,16564360,-0.017767170511800545
2024-08-20,18930,19055,18750,18870,15479919,0.018898488120950407
2024-08-21,18680,18905,18640,18825,11114565,-0.0023847376788552754
2024-08-22,18935,19000,18675,18865,15869187,0.002124833997343867
2024-08-23,18635,18990,18625,18855,12451353,-0.0005300821627352015
2024-08-26,18965,19000,18530,18635,15520616,-0.0116679925749138
2024-08-27,18595,18620,18365,18450,11408916,-0.009927555674805522
2024-08-28,18450,18520,18200,18520,13947447,0.003794037940379358
2024-08-29,17930,18150,17830,18015,17487205,-0.02726781857451399
2024-08-30,18225,18325,18070,18195,13439288,0.009991673605328932
2024-09-02,18200,18240,17765,18155,13707123,-0.002198406155537236
2024-09-03,18155,18320,17845,17865,13226530,-0.01597356100247871
2024-09-04,16785,17050,16550,16615,28855561,-0.06996921354603969
2024-09-05,16795,17050,16370,16560,21313402,-0.0033102618116159777
2024-09-06,16585,16585,16005,16250,24139075,-0.018719806763284996
2024-09-09,15655,16155,15470,16080,24159000,-0.010461538461538411
2024-09-10,16080,16125,15795,15890,16811017,-0.011815920398009938
2024-09-11,15835,15855,15345,15625,20804241,-0.016677155443675318
2024-09-12,16025,16340,15970,16340,18141988,0.04576000000000002
2024-09-13,16325,16530,16145,16370,16012508,0.001835985312117483
2024-09-19,16535,16585,15890,16325,29307939,-0.002748930971288921
2024-09-20,16690,16860,16415,16415,22855219,0.005513016845329233
2024-09-23,16470,16570,16365,16520,12342914,0.006396588486140775
2024-09-24,16675,16875,16415,16875,23225882,0.021489104116222846
2024-09-25,17170,17365,16430,16430,24729750,-0.026370370370370377
2024-09-26,16940,17495,16940,17495,25298004,0.06482045039561779
2024-09-27,17635,17805,17335,17335,18457956,-0.009145470134324096
2024-09-30,17570,17615,16570,16575,24522245,-0.043841938275165804
2024-10-02,16045,16505,15960,16155,23974194,-0.025339366515837125
2024-10-04,16190,16475,16005,16205,22509153,0.003095017022593627
2024-10-07,16285,16760,16025,16680,25749457,0.02931194075902499
2024-10-08,16415,16535,16265,16415,21109077,-0.01588729016786572
2024-10-10,16680,16730,16440,16500,20108455,0.005178190679256733
2024-10-11,16670,16830,16465,16500,20615492,0.0
2024-10-14,16555,17015,16550,16905,22693141,0.024545454545454648
2024-10-15,17090,17095,16815,17025,19494971,0.00709849157054121
2024-10-16,16555,16840,16465,16720,19515876,-0.017914831130690145
2024-10-17,16810,16840,16600,16770,20067929,0.0029904306220096544
2024-10-18,16830,16880,16420,16550,23455668,-0.013118664281455028
2024-10-21,16600,16805,16470,16655,13987916,0.006344410876133022
2024-10-22,16540,16560,16100,16185,21600908,-0.028219753827679384
2024-10-23,16205,16700,16070,16595,21533546,0.025332097621254324
2024-10-24,16395,16515,16245,16310,16399255,-0.017173847544441068
2024-10-25,16345,16625,16210,16315,16718782,0.0003065603923972926
2024-10-28,16355,16675,16335,16635,16449284,0.019613852283175026
2024-10-29,16560,16700,16385,16700,17394034,0.003907424105801027
2024-10-30,16570,16655,16310,16395,19370764,-0.0182634730538922
2024-10-31,16100,16230,15895,15970,23506073,-0.025922537358950892
2024-11-01,15725,15920,15625,15730,13138350,-0.015028177833437684
2024-11-04,15800,16265,15710,16240,19242739,0.0324221233312143
2024-11-05,15975,16195,15900,16075,14488232,-0.010160098522167482
2024-11-06,16235,16300,15730,15985,26436847,-0.005598755832037283
2024-11-07,15850,16190,15680,15995,21827352,0.0006255864873319084
2024-11-08,16270,16375,15850,15945,20473312,-0.003125976867771163
2024-11-11,15720,15750,15315,15445,19470010,-0.03135779241141423
2024-11-12,15295,15340,14740,14795,26344056,-0.04208481709291034
2024-11-13,14505,14705,13965,14005,30326026,-0.05339641770868542
2024-11-14,14055,14230,13845,13890,23942671,-0.008211353088182771
2024-11-15,13905,14260,13735,14090,22389907,0.014398848092152639
2024-11-18,14310,14960,14310,14720,23598219,0.04471256210078067
2024-11-19,14660,14890,14660,14835,14859277,0.0078125
2024-11-20,14775,14945,14700,14875,12272872,0.0026963262554768885
2024-11-21,14735,15080,14710,14930,11685226,0.00369747899159667
2024-11-22,15050,15310,15000,15170,15811271,0.016075016744809156
2024-11-25,15430,15650,15335,15530,15365674,0.02373104812129201
2024-11-26,15320,15455,15280,15410,11843375,-0.007726980038634923
2024-11-27,15325,15445,15095,15180,13309556,-0.014925373134328401
2024-11-28,15085,15230,15030,15095,12044847,-0.005599472990777343
2024-11-29,14975,14975,14335,14555,23684465,-0.035773434912222624
2024-12-02,14800,14870,14465,14580,18240833,0.00171762281003085
2024-12-03,14715,15075,14715,15035,16086102,0.031207133058984926
2024-12-04,14620,14830,14390,14620,29168131,-0.02760226139008981
2024-12-05,14630,14660,14275,14390,21522947,-0.015731874145006874
2024-12-06,14460,14585,13800,14245,30319003,-0.010076441973592809
2024-12-09,13830,13950,13515,13535,28284960,-0.049842049842049874
2024-12-10,13795,14130,13780,14090,16598724,0.04100480236424087
2024-12-11,13965,14370,13940,14350,14700178,0.018452803406671325
2024-12-12,14510,14845,14425,14800,25373283,0.03135888501742157
2024-12-13,14655,15025,14615,14900,17633851,0.006756756756756799
2024-12-16,15065,15180,14725,14795,15248302,-0.007046979865771852
2024-12-17,14745,14755,14395,14450,13628648,-0.023318688746198024
2024-12-18,14520,14930,14515,14860,13943927,0.02837370242214532
2024-12-19,14100,14325,14045,14185,21159313,-0.045423956931359366
2024-12-20,14020,14030,13570,13775,22961497,-0.028903771589707472
2024-12-23,13985,14310,13895,14230,18384688,0.033030852994555326
2024-12-24,14335,14375,14115,14230,12266727,0.0
2024-12-26,14330,14335,14045,14080,13820327,-0.01054111033028815
2024-12-27,13985,14140,13765,13995,15019619,-0.006036931818181768
2024-12-30,13905,14235,13800,13915,13783156,-0.005716327259735587
2025-01-02,13800,13915,13605,13830,20482441,-0.00610851598993889
2025-01-03,13835,14570,13810,14380,26629256,0.03976861894432404
2025-01-06,14480,15050,14410,14965,22626159,0.04068150208623078
2025-01-07,15255,15460,14985,15005,21620437,0.0026729034413632835
2025-01-08,14750,15440,14735,15285,23478853,0.0186604465178275
2025-01-09,15250,15555,15225,15265,19669768,-0.0013084723585213842
2025-01-10,15270,15420,15080,15230,11528964,-0.0022928267278087278
2025-01-13,15035,15135,14735,14825,15637805,-0.026592252133946115
2025-01-14,14965,14980,14705,14940,13761588,0.007757166947723437
2025-01-15,15060,15285,14825,14875,15336282,-0.004350736278447176
2025-01-16,15250,15420,15200,15310,16340699,0.02924369747899158
2025-01-17,15200,15325,15085,15240,11244472,-0.004572175048987548
2025-01-20,15365,15400,15130,15190,11234569,-0.0032808398950131545
2025-01-21,15360,15610,15040,15225,21213577,0.0023041474654377225
2025-01-22,15435,15655,15270,15580,19516118,0.02331691297208538
2025-01-23,15550,15550,15180,15220,14976128,-0.023106546854942178
2025-01-24,15300,15520,15245,15410,15646553,0.012483574244415152
2025-01-31,15085,15145,14850,15095,20762531,-0.0204412719013628
2025-02-03,14450,14465,14075,14275,26044503,-0.054322623385226865
2025-02-04,14590,15040,14525,14645,26685209,0.025919439579684678
2025-02-05,14930,15115,14875,14975,16330787,0.02253328781153985
2025-02-06,15195,15290,15035,15280,13118118,0.020367278797996713
2025-02-07,15290,15310,15035,15070,11266072,-0.013743455497382207
2025-02-10,14905,15190,14765,15120,13920373,0.0033178500331785266
2025-02-11,15265,15485,15175,15345,17072450,0.014880952380952328
2025-02-12,15270,15425,15125,15390,10295886,0.0029325513196480912
2025-02-13,15530,15715,15460,15700,12381826,0.020142949967511425
2025-02-14,15790,16035,15740,15900,14298890,0.01273885350318471
2025-02-17,15985,16140,15920,16120,11331044,0.01383647798742138
2025-02-18,16145,16395,16050,16350,16089954,0.014267990074441794
2025-02-19,16465,17145,16455,17010,22916256,0.04036697247706411
2025-02-20,16915,16960,16670,16720,12351065,-0.017048794826572622
2025-02-21,16745,16770,16515,16760,10899373,0.0023923444976077235
2025-02-24,16450,16530,16315,16530,13055036,-0.013723150357995206
2025-02-25,16120,16465,16105,16380,10758010,-0.00907441016333943
2025-02-26,16330,16620,16180,16530,12081902,0.009157509157509125
2025-02-27,16585,16585,16210,16360,14003235,-0.010284331518451317
2025-02-28,15920,15925,15200,15295,30262633,-0.06509779951100247
2025-03-04,15080,15425,14990,15205,18237391,-0.005884275907159231
2025-03-05,15430,15600,15180,15460,20950352,0.016770799079250276
2025-03-06,15600,15835,15545,15725,16763661,0.017141009055627432
2025-03-07,15475,15745,15290,15610,13224147,-0.007313195548489637
2025-03-10,15425,15755,15370,15680,8899427,0.004484304932735439
2025-03-11,14950,15400,14845,15350,26051991,-0.021045918367346927
2025-03-12,15400,15860,15300,15810,18158479,0.029967426710097778
2025-03-13,16010,16140,15590,15640,21272083,-0.010752688172043001
2025-03-14,15655,15895,15605,15805,12151253,0.01054987212276215
2025-03-17,16070,16470,16065,16410,17625597,0.03827902562480223
2025-03-18,16810,16920,16430,16505,17919062,0.0057891529555149646
2025-03-19,16520,16985,16520,16790,15591699,0.017267494698576247
2025-03-20,17030,17150,16850,17035,15716329,0.014592019058963679
2025-03-21,16910,17230,16865,17175,15180678,0.00821837393601399
2025-03-24,17020,17275,16935,17055,11135463,-0.006986899563318771
2025-03-25,17220,17260,16825,16895,14839205,-0.009381413075344458
2025-03-26,17025,17290,16915,17190,15007314,0.01746078721515243
2025-03-27,16880,17075,16730,16760,16349056,-0.025014543339150652
2025-03-28,16580,16595,16070,16205,26447089,-0.033114558472553735
2025-03-31,15640,15685,15245,15295,26227869,-0.056155507559395246
2025-04-01,15510,15865,15370,15765,25785941,0.030728996404053577
2025-04-02,15825,15825,15440,15570,15703090,-0.01236917221693623
2025-04-03,14750,15230,14580,15165,31738304,-0.026011560693641633
2025-04-04,14820,15440,14530,14900,58012617,-0.01747444774151008
2025-04-07,14000,14335,13070,13195,61515170,-0.11442953020134228
2025-04-08,13715,13735,13050,13165,45954156,-0.002273588480484978
2025-04-09,13075,13180,12570,12715,44928317,-0.03418154196733769
2025-04-10,13995,14265,13805,14260,43024031,0.1215100275265435
2025-04-11,13820,14180,13710,14175,26733986,-0.005960729312762925
2025-04-14,14300,14530,14265,14370,20460920,0.013756613756613856
2025-04-15,14450,14710,14435,14635,17719499,0.01844119693806534
2025-04-16,14485,14565,14160,14185,16456556,-0.03074820635462927
2025-04-17,14275,14515,14190,14480,15488370,0.020796616143813784
2025-04-18,14490,14660,14415,14650,12991230,0.011740331491712608
2025-04-21,14680,14835,14570,14695,15561447,0.0030716723549488734
2025-04-22,14585,14750,14545,14610,11925427,-0.005784280367471917
2025-04-23,15085,15175,14935,15155,20810772,0.03730321697467498
2025-04-24,15125,15185,14890,15080,18311427,-0.004948861761794765
2025-04-25,15385,15505,15260,15365,24467524,0.01889920424403191
2025-04-28,15390,15525,15330,15390,13675688,0.0016270745200130943
2025-04-29,15440,15750,15355,15590,16311600,0.01299545159194282
2025-04-30,15525,15700,15375,15550,15973578,-0.0025657472738934706
2025-05-02,15565,15680,15295,15550,15264588,0.0
2025-05-07,15880,15935,15605,15780,16031374,0.014790996784565857
2025-05-08,15860,16000,15800,15800,14837508,0.0012674271229404788
2025-05-09,15860,15945,15705,15800,13659598,0.0
2025-05-12,16030,16250,15960,16235,15058837,0.027531645569620178
2025-05-13,16395,16530,16255,16320,17102543,0.005235602094240788
